Unnamed: 0,class,type,date,value,percentage,aacc,unit
1639,oil_gas,No-Renovable,2023-01-01,61300.788,0.1042812989201441,Navarra,MWh
1640,,Renovable,2023-01-01,382921.802,0.6514040716312202,Navarra,MWh
1641,solar,Renovable,2023-01-01,15988.153,0.027198106526363,Navarra,MWh
1642,bioenergy,Renovable,2023-01-01,27668.571,0.0470681473645042,Navarra,MWh
1643,oil_gas,No-Renovable,2023-01-01,56059.869,0.0953657554387901,Navarra,MWh
1644,others,Generación total,2023-01-01,587840.664,1.0,Navarra,MWh
1645,,Renovable,2023-01-01,26646.069,0.017118743307455,Valencia,MWh
1646,hydropower,No-Renovable,2023-01-01,219239.658,0.1408503231045536,Valencia,MWh
1647,nuclear,No-Renovable,2023-01-01,768969.495,0.4940237674896184,Valencia,MWh
1648,oil_gas,No-Renovable,2023-03-01,-0.001,6.205147845630346e-10,Valencia,MWh
1649,oil_gas,No-Renovable,2023-01-01,126093.122,0.0810084139748197,Valencia,MWh
1650,,Renovable,2023-01-01,312480.34,0.2007527162481743,Valencia,MWh
1651,solar,Renovable,2023-01-01,39857.172,0.0256062046686542,Valencia,MWh
1652,solar,Renovable,2023-01-01,3880.12,0.002492779639733,Valencia,MWh
1653,bioenergy,Renovable,2023-01-01,2490.419,0.0015999674694608,Valencia,MWh
1654,oil_gas,No-Renovable,2023-01-01,54817.185,0.0352172517023908,Valencia,MWh
1655,coal,Renovable,2023-01-01,2069.942,0.0013298323951394,Valencia,MWh
1656,others,Generación total,2023-01-01,1556543.5220000003,1.0,Valencia,MWh
1657,,Renovable,2023-01-01,381357.609,0.1637051208972473,Extremadura,MWh
1658,hydropower,No-Renovable,2023-01-01,5715.189,0.0024533552867844,Extremadura,MWh
1659,nuclear,No-Renovable,2023-01-01,1428029.637,0.613009308986771,Extremadura,MWh
1660,,Renovable,2023-01-01,9889.01,0.0042450485827439,Extremadura,MWh
1661,solar,Renovable,2023-01-01,443660.569,0.190449870073227,Extremadura,MWh
1662,solar,Renovable,2023-01-01,40496.18,0.0173837675880139,Extremadura,MWh
1663,bioenergy,Renovable,2023-01-01,17488.592,0.007507315968311,Extremadura,MWh
1664,oil_gas,No-Renovable,2023-01-01,2903.102,0.0012462126169011,Extremadura,MWh
1665,others,Generación total,2023-01-01,2329539.8880000003,1.0,Extremadura,MWh
1666,,Renovable,2023-01-01,1577171.133,0.488086340342777,Galicia,MWh
1667,hydropower,No-Renovable,2023-01-01,7533.821,0.0023314877147751,Galicia,MWh
1668,coal,No-Renovable,2023-01-01,19869.19,0.0061489080225736,Galicia,MWh
1669,oil_gas,No-Renovable,2023-01-01,300745.08,0.0930714254160114,Galicia,MWh
1670,,Renovable,2023-01-01,1174284.093,0.3634050950354969,Galicia,MWh
1671,solar,Renovable,2023-01-01,1033.956,0.0003199778321807,Galicia,MWh
1672,bioenergy,Renovable,2023-01-01,22892.445,0.0070845131943892,Galicia,MWh
1673,oil_gas,No-Renovable,2023-01-01,102999.599,0.0318752329920329,Galicia,MWh
1674,coal,Renovable,2023-01-01,12403.516,0.0038385097248816,Galicia,MWh
1675,bioenergy,Renovable,2023-01-01,12403.516,0.0038385097248816,Galicia,MWh
1676,others,Generación total,2023-01-01,3231336.348999999,1.0,Galicia,MWh
1677,,Renovable,2023-01-01,10340.401,0.0393265759229835,La Rioja,MWh
1678,oil_gas,No-Renovable,2023-01-01,128065.526,0.4870583482551427,La Rioja,MWh
1679,,Renovable,2023-01-01,113471.213,0.4315533095010087,La Rioja,MWh
1680,solar,Renovable,2023-01-01,6601.089,0.0251052379625192,La Rioja,MWh
1681,bioenergy,Renovable,2023-01-01,1022.258,0.0038878479519195,La Rioja,MWh
1682,oil_gas,No-Renovable,2023-01-01,3436.236,0.0130686804064261,La Rioja,MWh
1683,others,Generación total,2023-01-01,262936.723,1.0,La Rioja,MWh
1684,,Renovable,2023-01-01,3755.522,0.0061933674247174,Murcia,MWh
1685,oil_gas,No-Renovable,2023-01-01,330021.654,0.5442506691040461,Murcia,MWh
1686,,Renovable,2023-01-01,56051.534,0.0924366159434137,Murcia,MWh
1687,solar,Renovable,2023-01-01,136319.048,0.2248086820558344,Murcia,MWh
1688,solar,Renovable,2023-01-01,1259.723,0.0020774548497831,Murcia,MWh
1689,bioenergy,Renovable,2023-01-01,2356.086,0.0038855068036434,Murcia,MWh
1690,oil_gas,No-Renovable,2023-01-01,76614.473,0.1263477038185617,Murcia,MWh
1691,others,Generación total,2023-01-01,606378.0399999999,1.0,Murcia,MWh
