project,type,country,unit,status,capacity,start_year,owner,lat,lng,url,aacc
Ondara wind farm,wind,Spain,MWh,pre-construction,20880.0,,Naturgy,41.5823,1.3391,https://gem.wiki/Ondara_wind_farm,Cataluña
Orbaneja wind farm,wind,Spain,MWh,operating,12960.0,2021.0,Iberdrola Renovables Energia SA,42.3616,-3.9304,https://gem.wiki/Orbaneja_wind_farm,Castilla_León
Orpi wind farm,wind,Spain,MWh,pre-construction,25200.0,,,41.5245,1.573,https://gem.wiki/Orpi_wind_farm,Cataluña
Orzar wind farm,wind,Spain,MWh,pre-construction,40320.0,,Greenalia,43.086,-8.5408,https://gem.wiki/Orzar_wind_farm,Galicia
Os Corvos wind farm,wind,Spain,MWh,operating,7200.0,1999.0,Enel Green Power España,43.6901,-7.9601,https://gem.wiki/Os_Corvos_wind_farm,Galicia
Ourol (Ecoener) wind farm,wind,Spain,MWh,operating,13680.0,2007.0,Grupo Ecoener SA,43.5646,-7.6423,https://gem.wiki/Ourol_(Ecoener)_wind_farm,Galicia
Ourol (Greenalia) wind farm,wind,Spain,MWh,operating,16560.0,2021.0,Greenalia,43.564,-7.6425,https://gem.wiki/Ourol_(Greenalia)_wind_farm,Galicia
Outes wind farm,wind,Spain,MWh,operating,24480.0,2004.0,Eyra; ACS Group,42.8301,-8.9501,https://gem.wiki/Outes_wind_farm,Galicia
Ovejuela wind farm,wind,Spain,MWh,shelved,14400.0,,,39.3261,-4.838,https://gem.wiki/Ovejuela_wind_farm,Extremadura
Padornelo wind farm,wind,Spain,MWh,operating,22320.0,2004.0,Grupo Ibereólica Renovables,42.0586,-6.8411,https://gem.wiki/Padornelo_wind_farm,Castilla_León
Padornelo wind farm,wind,Spain,MWh,construction,14400.0,,Grupo Ibereólica Renovables,42.0353,-6.9052,https://gem.wiki/Padornelo_wind_farm,Castilla_León
Padornelo wind farm,wind,Spain,MWh,operating,12960.0,2009.0,Grupo Ibereólica Renovables,42.0357,-6.9054,https://gem.wiki/Padornelo_wind_farm,Castilla_León
Padul wind farm,wind,Spain,MWh,operating,12960.0,2012.0,Enel Green Power España,37.0042,-3.6924,https://gem.wiki/Padul_wind_farm,Andalucía
Palomarejo wind farm,wind,Spain,MWh,operating,21600.0,2012.0,Aldesa Group,37.4596,-5.1498,https://gem.wiki/Palomarejo_wind_farm,Andalucía
Panadella wind farm,wind,Spain,MWh,pre-construction,28080.0,,,41.5977,1.4434,https://gem.wiki/Panadella_wind_farm,Cataluña
Panondres wind farm,wind,Spain,MWh,operating,15120.0,2021.0,Iberdrola Renovables Energia SA,43.4485,-6.7051,https://gem.wiki/Panondres_wind_farm,Asturias
Paradela wind farm,wind,Spain,MWh,operating,8640.0,2019.0,Enel Green Power España,42.7647,-7.5701,https://gem.wiki/Paradela_wind_farm,Galicia
Páramo De Angostillos wind farm,wind,Spain,MWh,operating,18720.0,2008.0,Acciona Energía [50%]; ERBI Energía,41.9881,-4.2724,https://gem.wiki/Páramo_De_Angostillos_wind_farm,Castilla_León
Páramo De Poza wind farm,wind,Spain,MWh,operating,33840.0,2002.0,Viesgo Renovables SL; Enerfin Sociedad de Energía SL; Grupo Jorge,42.6801,-3.5801,https://gem.wiki/Páramo_De_Poza_wind_farm,Castilla_León
Páramo De Poza wind farm,wind,Spain,MWh,operating,35280.0,2002.0,Viesgo Renovables SL; Enerfin Sociedad de Energía SL; Grupo Jorge,42.6601,-3.5601,https://gem.wiki/Páramo_De_Poza_wind_farm,Castilla_León
Páramo Vega wind farm,wind,Spain,MWh,operating,12960.0,2009.0,Iberdrola Renovables Energia SA,42.5166,-3.7873,https://gem.wiki/Páramo_Vega_wind_farm,Castilla_León
Páramo wind farm,wind,Spain,MWh,pre-construction,34560.0,,Naturgy,41.8664,-2.8997,https://gem.wiki/Páramo_wind_farm,Castilla_León
Parc Tramuntana wind farm,wind,Spain,MWh,pre-construction,360000.0,2026.0,BlueFloat Energy; SENER,42.0381,3.2838,https://gem.wiki/Parc_Tramuntana_wind_farm,
Parc Tramuntana wind farm,wind,Spain,MWh,pre-construction,360000.0,2026.0,BlueFloat Energy; SENER,42.0381,3.2838,https://gem.wiki/Parc_Tramuntana_wind_farm,
Parideras wind farm,wind,Spain,MWh,operating,16560.0,,Eolia Renovables SA (EOLIASUR),41.1723,-2.4354,https://gem.wiki/Parideras_wind_farm,Castilla_León
Parque Navarra wind farm,wind,Spain,MWh,construction,34560.0,,Sacyr Concesiones SA,42.9493,-1.5164,https://gem.wiki/Parque_Navarra_wind_farm,Navarra
Parque Navarra wind farm,wind,Spain,MWh,construction,28800.0,,Sacyr Concesiones SA,42.9493,-1.5164,https://gem.wiki/Parque_Navarra_wind_farm,Navarra
Parque Navarra wind farm,wind,Spain,MWh,pre-construction,30240.0,2025.0,Sacyr Concesiones SA,42.9493,-1.5164,https://gem.wiki/Parque_Navarra_wind_farm,Navarra
Parque Navarra wind farm,wind,Spain,MWh,construction,33120.0,,,42.9493,-1.5164,https://gem.wiki/Parque_Navarra_wind_farm,Navarra
Pasada De Tejeda wind farm,wind,Spain,MWh,operating,7200.0,2004.0,Enerfin Resources CO,36.172,-5.7357,https://gem.wiki/Pasada_De_Tejeda_wind_farm,Andalucía
Pastoriza-Rodeiro wind farm,wind,Spain,MWh,operating,35280.0,2019.0,Naturgy,43.2892,-8.505,https://gem.wiki/Pastoriza-Rodeiro_wind_farm,Galicia
Paucali wind farm,wind,Spain,MWh,construction,82080.0,2023.0,Capital Energy,41.0269,0.179,https://gem.wiki/Paucali_wind_farm,Aragón
Paxareiras wind farm,wind,Spain,MWh,operating,14400.0,1997.0,Viesgo Renovables SL,42.8233,-9.0891,https://gem.wiki/Paxareiras_wind_farm,Galicia
Paxareiras wind farm,wind,Spain,MWh,operating,13680.0,1997.0,Viesgo Renovables SL,42.8201,-9.0901,https://gem.wiki/Paxareiras_wind_farm,Galicia
Pedra Chantada wind farm,wind,Spain,MWh,operating,15840.0,2003.0,Acciona Energía,42.6088,-7.7712,https://gem.wiki/Pedra_Chantada_wind_farm,Galicia
Pedrecha wind farm,wind,Spain,MWh,pre-construction,36000.0,,Capital Energy,41.4909,-2.2555,https://gem.wiki/Pedrecha_wind_farm,Castilla_León
Pedregal wind farm,wind,Spain,MWh,operating,22320.0,2003.0,Iberdrola Renovables Energia SA,42.7762,-9.0603,https://gem.wiki/Pedregal_wind_farm,Galicia
Pedregal wind farm,wind,Spain,MWh,operating,10080.0,2003.0,Iberdrola Renovables Energia SA,42.7762,-9.0603,https://gem.wiki/Pedregal_wind_farm,Galicia
Pedregales En Loscos wind farm,wind,Spain,MWh,operating,12960.0,2022.0,,41.1123,-1.0069,https://gem.wiki/Pedregales_En_Loscos_wind_farm,Aragón
Pedregoso wind farm,wind,Spain,MWh,operating,10800.0,2007.0,Audax Renovables,36.0139,-5.6069,https://gem.wiki/Pedregoso_wind_farm,Andalucía
Pedregoso wind farm,wind,Spain,MWh,operating,10800.0,2007.0,Audax Renovables,36.0139,-5.6069,https://gem.wiki/Pedregoso_wind_farm,Andalucía
Pedregoso wind farm,wind,Spain,MWh,operating,10800.0,2007.0,Audax Renovables,36.0139,-5.6069,https://gem.wiki/Pedregoso_wind_farm,Andalucía
Pedrola wind farm,wind,Spain,MWh,operating,15120.0,2019.0,Grupo Jorge,41.752,-1.233,https://gem.wiki/Pedrola_wind_farm,Aragón
Pegaso wind farm,wind,Spain,MWh,pre-construction,103680.0,,,41.3787,-0.7639,https://gem.wiki/Pegaso_wind_farm,Aragón
Pena Alta wind farm,wind,Spain,MWh,operating,9360.0,,Acciona Energía,42.8401,-3.601,https://gem.wiki/Pena_Alta_wind_farm,Castilla_León
Pena Armada wind farm,wind,Spain,MWh,operating,15120.0,2003.0,Enel Green Power España,42.2501,-7.3833,https://gem.wiki/Pena_Armada_wind_farm,Galicia
Peña Blanca wind farm,wind,Spain,MWh,operating,10800.0,1999.0,Acciona Energía,42.5398,-1.6444,https://gem.wiki/Peña_Blanca_wind_farm,Navarra
Peña Blanca wind farm,wind,Spain,MWh,operating,25920.0,2002.0,Acciona Energía,42.5398,-1.6444,https://gem.wiki/Peña_Blanca_wind_farm,Navarra
Pena Da Cabra wind farm,wind,Spain,MWh,pre-construction,18000.0,,Greenalia,43.0405,-8.0224,https://gem.wiki/Pena_Da_Cabra_wind_farm,Galicia
Pena Da Cruz wind farm,wind,Spain,MWh,operating,9360.0,2002.0,Iberdrola Renovables Energia SA,42.2501,-7.3833,https://gem.wiki/Pena_Da_Cruz_wind_farm,Galicia
Pena Da Cruz wind farm,wind,Spain,MWh,operating,7200.0,2004.0,Iberdrola Renovables Energia SA,42.2601,-7.3801,https://gem.wiki/Pena_Da_Cruz_wind_farm,Galicia
Pena Da Loba wind farm,wind,Spain,MWh,operating,17280.0,2002.0,Acciona Energía,43.348,-7.8832,https://gem.wiki/Pena_Da_Loba_wind_farm,Galicia
Peña Del Cuervo wind farm,wind,Spain,MWh,operating,11520.0,2011.0,Grupo Ibereólica Renovables,43.4575,-6.0009,https://gem.wiki/Peña_Del_Cuervo_wind_farm,Asturias
Peña Del Gato wind farm,wind,Spain,MWh,operating,36000.0,2021.0,Enel Green Power España,42.6642,-6.217,https://gem.wiki/Peña_Del_Gato_wind_farm,Castilla_León
Pena Do Pico wind farm,wind,Spain,MWh,announced,27360.0,,Greenalia,42.8545,-7.1616,https://gem.wiki/Pena_Do_Pico_wind_farm,Galicia
Pena Forcada wind farm,wind,Spain,MWh,operating,24480.0,2003.0,Enel Green Power España,43.1501,-9.201,https://gem.wiki/Pena_Forcada_wind_farm,Galicia
Pena Grande wind farm,wind,Spain,MWh,operating,12240.0,2003.0,Acciona Energía,43.5201,-7.6701,https://gem.wiki/Pena_Grande_wind_farm,Galicia
Pena Luisa wind farm,wind,Spain,MWh,operating,15840.0,2003.0,Acciona Energía,43.5395,-7.5704,https://gem.wiki/Pena_Luisa_wind_farm,Galicia
Peña Nebina wind farm,wind,Spain,MWh,operating,14400.0,2011.0,Acciona Energía,41.7817,-6.0644,https://gem.wiki/Peña_Nebina_wind_farm,Castilla_León
Pena Ombra wind farm,wind,Spain,MWh,pre-construction,32400.0,,Greenalia,43.0405,-8.0224,https://gem.wiki/Pena_Ombra_wind_farm,Galicia
Pena Ventosa wind farm,wind,Spain,MWh,operating,32400.0,2006.0,Enel Green Power España,43.655,-7.6691,https://gem.wiki/Pena_Ventosa_wind_farm,Galicia
Peña wind farm,wind,Spain,MWh,operating,11520.0,2009.0,Naturgy,41.0152,-1.8525,https://gem.wiki/Peña_wind_farm,Castilla_la_Mancha
Peña wind farm,wind,Spain,MWh,operating,12960.0,2009.0,Enel Green Power España,41.0152,-1.8525,https://gem.wiki/Peña_wind_farm,Castilla_la_Mancha
Peñaflor wind farm,wind,Spain,MWh,operating,32400.0,2012.0,Iberdrola Renovables Energia SA,41.7814,-4.9428,https://gem.wiki/Peñaflor_wind_farm,Castilla_León
Peñaflor wind farm,wind,Spain,MWh,operating,32400.0,2012.0,Iberdrola Renovables Energia SA,41.7113,-4.9832,https://gem.wiki/Peñaflor_wind_farm,Castilla_León
Peñarroldana wind farm,wind,Spain,MWh,operating,25200.0,2008.0,Naturgy,41.6663,-5.9302,https://gem.wiki/Peñarroldana_wind_farm,Castilla_León
Peñas Altas wind farm,wind,Spain,MWh,cancelled,38880.0,,,39.7493,-0.9968,https://gem.wiki/Peñas_Altas_wind_farm,Valencia
Peñas Boas wind farm,wind,Spain,MWh,pre-construction,12240.0,,Greenalia,43.2341,-8.0161,https://gem.wiki/Peñas_Boas_wind_farm,Galicia
Peñas De Dios wind farm,wind,Spain,MWh,operating,28080.0,2009.0,Acciona Energía,39.7493,-0.9968,https://gem.wiki/Peñas_De_Dios_wind_farm,Valencia
Peñas De Dios wind farm,wind,Spain,MWh,operating,20880.0,2009.0,Acciona Energía,39.8298,-0.8683,https://gem.wiki/Peñas_De_Dios_wind_farm,Valencia
Peñas Gordas wind farm,wind,Spain,MWh,cancelled,31680.0,,Iberdrola Renovables Energia SA,43.3983,-3.7389,https://gem.wiki/Peñas_Gordas_wind_farm,Cantabria
Penas Grandes wind farm,wind,Spain,MWh,operating,10080.0,2005.0,Enerfin Resources CO,42.5972,-7.9118,https://gem.wiki/Penas_Grandes_wind_farm,Galicia
Perdiguera wind farm,wind,Spain,MWh,operating,15840.0,,EDP Renovables España,42.2769,-3.8982,https://gem.wiki/Perdiguera_wind_farm,Castilla_León
Peregiles wind farm,wind,Spain,MWh,pre-construction,66960.0,,Capital Energy,37.0409,-2.2011,https://gem.wiki/Peregiles_wind_farm,Andalucía
Pestriz wind farm,wind,Spain,MWh,operating,36000.0,2022.0,Grupo Enhol,42.1007,-1.7753,https://gem.wiki/Pestriz_wind_farm,Navarra
Pesur wind farm,wind,Spain,MWh,retired,14400.0,1992.0,Enel Green Power España,36.0128,-5.6049,https://gem.wiki/Pesur_wind_farm,Andalucía
Pesur wind farm,wind,Spain,MWh,operating,30240.0,2008.0,,36.0128,-5.6049,https://gem.wiki/Pesur_wind_farm,Andalucía
Piago wind farm,wind,Spain,MWh,pre-construction,19872.0,,Naturgy,43.0797,-7.6308,https://gem.wiki/Piago_wind_farm,Galicia
Picador wind farm,wind,Spain,MWh,operating,36000.0,,,41.709,-1.463,https://gem.wiki/Picador_wind_farm,Aragón
Pical wind farm,wind,Spain,MWh,cancelled,7920.0,,,42.9362,-4.3083,https://gem.wiki/Pical_wind_farm,Castilla_León
Picato wind farm,wind,Spain,MWh,pre-construction,33120.0,,Naturgy,42.9012,-7.6577,https://gem.wiki/Picato_wind_farm,Galicia
Picazo wind farm,wind,Spain,MWh,operating,10080.0,2009.0,Enel Green Power España,41.0752,-1.8524,https://gem.wiki/Picazo_wind_farm,Castilla_la_Mancha
Pichi wind farm,wind,Spain,MWh,announced,77760.0,,Capital Energy,42.5624,-6.6033,https://gem.wiki/Pichi_wind_farm,Castilla_León
Pico Collalbas wind farm,wind,Spain,MWh,operating,21600.0,,Iberdrola Renovables Energia SA,39.8481,-1.4965,https://gem.wiki/Pico_Collalbas_wind_farm,Castilla_la_Mancha
Pico Cuiredo wind farm,wind,Spain,MWh,cancelled,23040.0,,Iberdrola Renovables Energia SA,43.4102,-6.8352,https://gem.wiki/Pico_Cuiredo_wind_farm,Asturias
Pico Del Fraile wind farm,wind,Spain,MWh,announced,31680.0,,Iberdrola Renovables Energia SA,42.3448,-3.6812,https://gem.wiki/Pico_Del_Fraile_wind_farm,Castilla_León
Pico Gallo wind farm,wind,Spain,MWh,operating,17280.0,2001.0,Viesgo Renovables SL,43.3975,-6.3964,https://gem.wiki/Pico_Gallo_wind_farm,Asturias
Pico Liebre wind farm,wind,Spain,MWh,pre-construction,10800.0,,Capital Energy,43.3034,-4.8196,https://gem.wiki/Pico_Liebre_wind_farm,Asturias
Piedra De Las Cruces wind farm,wind,Spain,MWh,pre-construction,36000.0,,Windvision,41.2592,-6.0739,https://gem.wiki/Piedra_De_Las_Cruces_wind_farm,Castilla_León
Piedra Fincada wind farm,wind,Spain,MWh,pre-construction,36000.0,,Windvision,41.2592,-6.0739,https://gem.wiki/Piedra_Fincada_wind_farm,Castilla_León
Piedrahelada wind farm,wind,Spain,MWh,pre-construction,22320.0,,Siemens Gamesa Renewable Energy SA,40.8251,-0.965,https://gem.wiki/Piedrahelada_wind_farm,Aragón
Piedrahita wind farm,wind,Spain,MWh,operating,14400.0,,EDP Renováveis,41.0326,-1.0894,https://gem.wiki/Piedrahita_wind_farm,Aragón
Piedras Del Alto wind farm,wind,Spain,MWh,operating,24480.0,2004.0,Acciona Energía,41.4501,-3.7501,https://gem.wiki/Piedras_Del_Alto_wind_farm,Castilla_León
Pigarzo wind farm,wind,Spain,MWh,pre-construction,34560.0,,Naturgy,41.8664,-2.8997,https://gem.wiki/Pigarzo_wind_farm,Castilla_León
Pigarzo wind farm,wind,Spain,MWh,pre-construction,34560.0,,Naturgy,41.8664,-2.8997,https://gem.wiki/Pigarzo_wind_farm,Castilla_León
Piletas wind farm,wind,Spain,MWh,operating,11520.0,,Naturgy,28.0916,-15.4893,https://gem.wiki/Piletas_wind_farm,Canarias
Pinarejo wind farm,wind,Spain,MWh,construction,25920.0,,Capital Energy,37.3866,-5.9952,https://gem.wiki/Pinarejo_wind_farm,Andalucía
Pinarejo wind farm,wind,Spain,MWh,construction,17280.0,,Capital Energy,37.3866,-5.9952,https://gem.wiki/Pinarejo_wind_farm,Andalucía
Pinta wind farm,wind,Spain,MWh,pre-construction,36000.0,2023.0,Estudios y Proyectos Pradamap SL,41.8664,-2.8997,https://gem.wiki/Pinta_wind_farm,Castilla_León
Pisape wind farm,wind,Spain,MWh,pre-construction,23760.0,2027.0,,43.1823,-2.1716,https://gem.wiki/Pisape_wind_farm,País_Vasco
Pla D'Embalague wind farm,wind,Spain,MWh,operating,27360.0,2007.0,Acciona Energía [50%]; Med Wind [50%],40.5327,-0.2625,https://gem.wiki/Pla_D'Embalague_wind_farm,Valencia
Pla De Castellanes wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.7721,1.395,https://gem.wiki/Pla_De_Castellanes_wind_farm,Cataluña
Pla De Codony wind farm,wind,Spain,MWh,pre-construction,19440.0,,,41.5036,1.3431,https://gem.wiki/Pla_De_Codony_wind_farm,Cataluña
Pla De La Saria wind farm,wind,Spain,MWh,pre-construction,33120.0,,,41.3641,0.5053,https://gem.wiki/Pla_De_La_Saria_wind_farm,Cataluña
Pla Del Cirerer wind farm,wind,Spain,MWh,pre-construction,23760.0,,Forestalia,41.3641,0.5053,https://gem.wiki/Pla_Del_Cirerer_wind_farm,Cataluña
Pla Sere wind farm,wind,Spain,MWh,pre-construction,25920.0,,,41.519,1.2913,https://gem.wiki/Pla_Sere_wind_farm,Cataluña
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,80352.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,80352.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,124992.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,40176.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,62496.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,77760.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plan Futuro Andorra wind farm,wind,Spain,MWh,pre-construction,34560.0,,Endesa,41.0827,-0.1606,https://gem.wiki/Plan_Futuro_Andorra_wind_farm,Aragón
Plana De Jarreta wind farm,wind,Spain,MWh,operating,36000.0,2002.0,Falck Renewables Wind LTD [26%],41.559,-1.132,https://gem.wiki/Plana_De_Jarreta_wind_farm,Aragón
Plana De La Balsa wind farm,wind,Spain,MWh,operating,17280.0,2002.0,RWE Innogy Aersa SAU,41.512,-0.9501,https://gem.wiki/Plana_De_La_Balsa_wind_farm,Aragón
Plana De María wind farm,wind,Spain,MWh,operating,17280.0,2002.0,RWE Innogy Aersa SAU,41.488,-0.9401,https://gem.wiki/Plana_De_María_wind_farm,Aragón
Plana De Zaragosa wind farm,wind,Spain,MWh,operating,17280.0,2002.0,RWE Innogy Aersa SAU,41.515,-0.915,https://gem.wiki/Plana_De_Zaragosa_wind_farm,Aragón
Planas De Pola wind farm,wind,Spain,MWh,operating,25920.0,1999.0,EDP Renovables España; Viesgo Renovables SL,41.885,-1.102,https://gem.wiki/Planas_De_Pola_wind_farm,Aragón
Planelles wind farm,wind,Spain,MWh,pre-construction,31680.0,,EDP Renovables España,41.0416,0.7346,https://gem.wiki/Planelles_wind_farm,Cataluña
Plans D'Almenara wind farm,wind,Spain,MWh,pre-construction,29520.0,,,41.4439,1.1885,https://gem.wiki/Plans_D'Almenara_wind_farm,Cataluña
Plans D'Estaras wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.6918,1.3781,https://gem.wiki/Plans_D'Estaras_wind_farm,Cataluña
Plans De Riubregós wind farm,wind,Spain,MWh,pre-construction,25920.0,,,41.7762,1.4384,https://gem.wiki/Plans_De_Riubregós_wind_farm,Cataluña
Plans Del Débol wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.5823,1.3391,https://gem.wiki/Plans_Del_Débol_wind_farm,Cataluña
Plauri wind farm,wind,Spain,MWh,pre-construction,17280.0,,,42.4365,-2.4712,https://gem.wiki/Plauri_wind_farm,La_Rioja
Plocan Canary wind farm,wind,Spain,MWh,announced,216000.0,2024.0,Wunder Hexicon,28.0374,-15.3831,https://gem.wiki/Plocan_Canary_wind_farm,
Ponte Rebordelo wind farm,wind,Spain,MWh,operating,28800.0,2006.0,EDP Renovables España,43.0084,-9.1133,https://gem.wiki/Ponte_Rebordelo_wind_farm,Galicia
Pontons wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.4138,1.514,https://gem.wiki/Pontons_wind_farm,Cataluña
Pontons wind farm,wind,Spain,MWh,pre-construction,14400.0,,,41.4138,1.514,https://gem.wiki/Pontons_wind_farm,Cataluña
Porís De Abona wind farm,wind,Spain,MWh,operating,14400.0,2018.0,Alas Capital SA,28.1524,-16.4802,https://gem.wiki/Porís_De_Abona_wind_farm,Canarias
Porís De Abona wind farm,wind,Spain,MWh,pre-construction,7920.0,,,28.1291,-16.7593,https://gem.wiki/Porís_De_Abona_wind_farm,Canarias
Porqueros wind farm,wind,Spain,MWh,pre-construction,18000.0,,Grupo Lamelas Viloria,42.5399,-6.0746,https://gem.wiki/Porqueros_wind_farm,Castilla_León
Portachuelo wind farm,wind,Spain,MWh,operating,32400.0,2005.0,EDP Renovables España [75%],39.0601,-1.8301,https://gem.wiki/Portachuelo_wind_farm,Castilla_la_Mancha
Portalrubio wind farm,wind,Spain,MWh,pre-construction,30960.0,,Siemens Gamesa Renewable Energy,40.8178,-1.0294,https://gem.wiki/Portalrubio_wind_farm,Aragón
Portella wind farm,wind,Spain,MWh,pre-construction,21600.0,,Capital Energy,41.5977,1.4434,https://gem.wiki/Portella_wind_farm,Cataluña
Porto Vidros wind farm,wind,Spain,MWh,pre-construction,7502.4,,Naturgy,42.871,-8.1228,https://gem.wiki/Porto_Vidros_wind_farm,Galicia
Pousadoiro-Fonesca wind farm,wind,Spain,MWh,operating,17280.0,2008.0,Enel Green Power España; Elawan Energy,43.3089,-7.2498,https://gem.wiki/Pousadoiro-Fonesca_wind_farm,Galicia
Pozocañada wind farm,wind,Spain,MWh,operating,17280.0,2001.0,Iberdrola Renovables Energia SA,38.7723,-1.739,https://gem.wiki/Pozocañada_wind_farm,Castilla_la_Mancha
Prada wind farm,wind,Spain,MWh,pre-construction,123120.0,,Statkraft AS,42.3494,-7.8777,https://gem.wiki/Prada_wind_farm,Galicia
Praderas Altas wind farm,wind,Spain,MWh,construction,35640.0,2023.0,Green Capital Power,41.2168,-2.2847,https://gem.wiki/Praderas_Altas_wind_farm,Castilla_León
Préjano wind farm,wind,Spain,MWh,operating,21600.0,2005.0,Iberdrola Renovables Energia SA,42.1481,-2.1966,https://gem.wiki/Préjano_wind_farm,La_Rioja
Primoral wind farm,wind,Spain,MWh,operating,25200.0,2019.0,Enel Green Power España,41.656,-0.697,https://gem.wiki/Primoral_wind_farm,Aragón
Proyecto Hibrído Castilla Y León wind farm,wind,Spain,MWh,pre-construction,181440.0,2025.0,Grupo Ibereólica Renovables,42.5892,-5.5633,https://gem.wiki/Proyecto_Hibrído_Castilla_Y_León_wind_farm,Castilla_León
Proyecto Hibrído Castilla Y León wind farm,wind,Spain,MWh,pre-construction,181440.0,2026.0,Grupo Ibereólica Renovables,42.5892,-5.5633,https://gem.wiki/Proyecto_Hibrído_Castilla_Y_León_wind_farm,Castilla_León
