project,unit,capacity,type,status,start_year,owner,operator,country,url,lat,lng,accuracy
Siberian nuclear power plant,ADE-4,167.0,nuclear,retired,1964.0,Rosatom,,Russia,https://gem.wiki/Siberian_nuclear_power_plant,56.6463,84.9127,Exact
Siberian nuclear power plant,ADE-5,167.0,nuclear,retired,1965.0,Rosatom,,Russia,https://gem.wiki/Siberian_nuclear_power_plant,56.6463,84.9127,Exact
Siberian nuclear power plant,EI-2,50.0,nuclear,retired,1958.0,Rosatom,,Russia,https://gem.wiki/Siberian_nuclear_power_plant,56.6463,84.9127,Exact
Siberian nuclear power plant,I-1,50.0,nuclear,retired,1955.0,Rosatom,,Russia,https://gem.wiki/Siberian_nuclear_power_plant,56.6463,84.9127,Exact
Smolensk nuclear power plant,1-1,1000.0,nuclear,operating,1983.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.1658,33.2358,Exact
Smolensk nuclear power plant,1-2,1000.0,nuclear,operating,1985.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.1658,33.2358,Exact
Smolensk nuclear power plant,1-3,1000.0,nuclear,operating,1990.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.1658,33.2358,Exact
Smolensk nuclear power plant,1-4,1000.0,nuclear,cancelled,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.1658,33.2358,Exact
Smolensk nuclear power plant,2-1,1250.0,nuclear,pre-construction,2033.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.22371,33.1967,Approximate
Smolensk nuclear power plant,2-2,1250.0,nuclear,pre-construction,2033.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.22371,33.1967,Approximate
Smolensk nuclear power plant,2-3,1250.0,nuclear,announced,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.22371,33.1967,Approximate
Smolensk nuclear power plant,2-4,1250.0,nuclear,announced,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Smolensk_nuclear_power_plant,54.22371,33.1967,Approximate
South Urals nuclear power plant,1,1220.0,nuclear,cancelled,2030.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/South_Urals_nuclear_power_plant,55.7517,60.9037,Exact
South Urals nuclear power plant,2,1220.0,nuclear,cancelled,2030.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/South_Urals_nuclear_power_plant,55.7517,60.9037,Exact
South Urals nuclear power plant,3,1220.0,nuclear,cancelled,2030.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/South_Urals_nuclear_power_plant,55.7517,60.9037,Exact
Tatar nuclear power plant,1,1250.0,nuclear,cancelled,2030.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Tatar_nuclear_power_plant,55.4518,51.2901,Exact
Tatar nuclear power plant,2,1255.0,nuclear,cancelled,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Tatar_nuclear_power_plant,55.4518,51.2901,Exact
Tatar nuclear power plant,Original 1,950.0,nuclear,cancelled,,,Rosenergoatom,Russia,https://gem.wiki/Tatar_nuclear_power_plant,55.4518,51.2901,Exact
Tatar nuclear power plant,Original 2,950.0,nuclear,cancelled,,,Rosenergoatom,Russia,https://gem.wiki/Tatar_nuclear_power_plant,55.4518,51.2901,Exact
Tver nuclear power plant,1,1200.0,nuclear,cancelled,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Tver_nuclear_power_plant,57.87852,35.0063,Approximate
Tver nuclear power plant,2,1200.0,nuclear,cancelled,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Tver_nuclear_power_plant,57.87852,35.0063,Approximate
Tver nuclear power plant,3,1200.0,nuclear,cancelled,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Tver_nuclear_power_plant,57.87852,35.0063,Approximate
Tver nuclear power plant,4,1200.0,nuclear,cancelled,,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Tver_nuclear_power_plant,57.87852,35.0063,Approximate
Ust-Kuyga nuclear power plant,1,55.0,nuclear,pre-construction,2028.0,Rosatom,Rosenergoatom,Russia,https://gem.wiki/Ust-Kuyga_nuclear_power_plant,69.99634,135.5713,Approximate
Bohunice nuclear power plant,1,440.0,nuclear,retired,1980.0,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),Slovakia,https://gem.wiki/Bohunice_nuclear_power_plant,48.4968,17.6907,Exact
Bohunice nuclear power plant,2,440.0,nuclear,retired,1981.0,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),Slovakia,https://gem.wiki/Bohunice_nuclear_power_plant,48.4968,17.6907,Exact
Bohunice nuclear power plant,3,500.0,nuclear,operating,1985.0,Slovenské Elektrárne AS,Slovenské Elektrárne AS,Slovakia,https://gem.wiki/Bohunice_nuclear_power_plant,48.4968,17.6907,Exact
Bohunice nuclear power plant,4,500.0,nuclear,operating,1985.0,Slovenské Elektrárne AS,Slovenské Elektrárne AS,Slovakia,https://gem.wiki/Bohunice_nuclear_power_plant,48.4968,17.6907,Exact
Bohunice nuclear power plant,5,1200.0,nuclear,shelved,,,,Slovakia,https://gem.wiki/Bohunice_nuclear_power_plant,48.4968,17.6907,Exact
Bohunice nuclear power plant,A1,143.0,nuclear,retired,1972.0,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),Slovakia,https://gem.wiki/Bohunice_nuclear_power_plant,48.4968,17.6907,Exact
Mochovce nuclear power plant,1,500.0,nuclear,operating,1998.0,Slovenské Elektrárne AS,Slovenské Elektrárne AS,Slovakia,https://gem.wiki/Mochovce_nuclear_power_plant,48.2572,18.4553,Exact
Mochovce nuclear power plant,2,500.0,nuclear,operating,2000.0,Slovenské Elektrárne AS,Slovenské Elektrárne AS,Slovakia,https://gem.wiki/Mochovce_nuclear_power_plant,48.2572,18.4553,Exact
Southern Ohio Diversification Initiative nuclear power plant,1,15.0,nuclear,announced,2028.0,,,United States,https://gem.wiki/Southern_Ohio_Diversification_Initiative_nuclear_power_plant,39.0128,-83.0007,Exact
Southern Ohio Diversification Initiative nuclear power plant,2,15.0,nuclear,announced,,,,United States,https://gem.wiki/Southern_Ohio_Diversification_Initiative_nuclear_power_plant,39.0128,-83.0007,Exact
Mochovce nuclear power plant,3,471.0,nuclear,construction,2023.0,Slovenské Elektrárne AS,Slovenské Elektrárne AS,Slovakia,https://gem.wiki/Mochovce_nuclear_power_plant,48.2572,18.4553,Exact
Mochovce nuclear power plant,4,471.0,nuclear,construction,2025.0,Slovenské Elektrárne AS,Slovenské Elektrárne AS,Slovakia,https://gem.wiki/Mochovce_nuclear_power_plant,48.2572,18.4553,Exact
Krško nuclear power plant,1,727.0,nuclear,operating,1983.0,Gen Energija DOO,Nuklearna Elektrarna Krško,Slovenia,https://gem.wiki/Krško_nuclear_power_plant,45.9389,15.51601,Exact
Krško nuclear power plant,2,1100.0,nuclear,announced,2035.0,,,Slovenia,https://gem.wiki/Krško_nuclear_power_plant,45.9389,15.51601,Exact
Duynefontein nuclear power plant,1,1650.0,nuclear,cancelled,,Eskom,,South Africa,https://gem.wiki/Duynefontein_nuclear_power_plant,-33.6866,18.4402,Exact
Duynefontein nuclear power plant,2,1650.0,nuclear,cancelled,,Eskom,,South Africa,https://gem.wiki/Duynefontein_nuclear_power_plant,-33.6866,18.4402,Exact
Koeberg nuclear power plant,1,970.0,nuclear,operating,1984.0,Eskom,Eskom,South Africa,https://gem.wiki/Koeberg_nuclear_power_plant,-33.6746,18.4321,Exact
Koeberg nuclear power plant,2,970.0,nuclear,operating,1985.0,Eskom,Eskom,South Africa,https://gem.wiki/Koeberg_nuclear_power_plant,-33.6746,18.4321,Exact
Daejin nuclear power plant,1,1500.0,nuclear,cancelled,,Korea Hydro & Nuclear Power (KHNP) CO LTD,,South Korea,https://gem.wiki/Daejin_nuclear_power_plant,37.3504,129.2546,Exact
Daejin nuclear power plant,2,1500.0,nuclear,cancelled,,Korea Hydro & Nuclear Power (KHNP) CO LTD,,South Korea,https://gem.wiki/Daejin_nuclear_power_plant,37.3504,129.2546,Exact
Hanbit nuclear power plant,1,1025.0,nuclear,operating,1986.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanbit_nuclear_power_plant,35.4105,126.4175,Exact
Hanbit nuclear power plant,2,1024.0,nuclear,operating,1987.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanbit_nuclear_power_plant,35.4105,126.4175,Exact
Hanbit nuclear power plant,3,1041.0,nuclear,operating,1995.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanbit_nuclear_power_plant,35.4105,126.4175,Exact
Hanbit nuclear power plant,4,1041.0,nuclear,operating,1996.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanbit_nuclear_power_plant,35.4105,126.4175,Exact
Hanbit nuclear power plant,5,1051.0,nuclear,operating,2002.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanbit_nuclear_power_plant,35.4105,126.4175,Exact
Hanbit nuclear power plant,6,1053.0,nuclear,operating,2002.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanbit_nuclear_power_plant,35.4105,126.4175,Exact
Hanul nuclear power plant,1,1014.0,nuclear,operating,1988.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanul_nuclear_power_plant,37.0931,129.38301,Exact
Hanul nuclear power plant,2,1011.0,nuclear,operating,1989.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanul_nuclear_power_plant,37.0931,129.38301,Exact
Hanul nuclear power plant,3,1051.0,nuclear,operating,1998.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanul_nuclear_power_plant,37.0931,129.38301,Exact
Hanul nuclear power plant,4,1052.0,nuclear,operating,1999.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanul_nuclear_power_plant,37.0931,129.38301,Exact
Hanul nuclear power plant,5,1049.0,nuclear,operating,2004.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanul_nuclear_power_plant,37.0931,129.38301,Exact
Hanul nuclear power plant,6,1049.0,nuclear,operating,2005.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Hanul_nuclear_power_plant,37.0931,129.38301,Exact
Kori nuclear power plant,1,607.0,nuclear,retired,1978.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Kori_nuclear_power_plant,35.3199,129.2948,Exact
Kori nuclear power plant,2,681.0,nuclear,operating,1983.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Kori_nuclear_power_plant,35.3199,129.2948,Exact
Kori nuclear power plant,3,1046.0,nuclear,operating,1985.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Kori_nuclear_power_plant,35.3199,129.2948,Exact
Kori nuclear power plant,4,1046.0,nuclear,operating,1986.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Kori_nuclear_power_plant,35.3199,129.2948,Exact
Saeul nuclear power plant,1,1488.0,nuclear,operating,2016.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Saeul_nuclear_power_plant,35.3271,129.3017,Exact
Saeul nuclear power plant,2,1491.0,nuclear,operating,2019.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Saeul_nuclear_power_plant,35.3271,129.3017,Exact
Saeul nuclear power plant,3,1400.0,nuclear,construction,2023.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Saeul_nuclear_power_plant,35.3271,129.3017,Exact
Saeul nuclear power plant,4,1400.0,nuclear,construction,2024.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Saeul_nuclear_power_plant,35.3271,129.3017,Exact
Shin-Hanul nuclear power plant,1,1455.0,nuclear,operating,2022.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Hanul_nuclear_power_plant,37.0869,129.3881,Exact
Shin-Hanul nuclear power plant,2,1400.0,nuclear,construction,2023.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Hanul_nuclear_power_plant,37.0869,129.3881,Exact
Shin-Hanul nuclear power plant,3,1400.0,nuclear,pre-construction,2024.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Hanul_nuclear_power_plant,37.0869,129.3881,Exact
Shin-Hanul nuclear power plant,4,1400.0,nuclear,pre-construction,2024.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Hanul_nuclear_power_plant,37.0869,129.3881,Exact
Shin-Kori nuclear power plant,1,1048.0,nuclear,operating,2011.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Kori_nuclear_power_plant,35.3271,129.3017,Exact
Shin-Kori nuclear power plant,2,1047.0,nuclear,operating,2012.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Kori_nuclear_power_plant,35.3271,129.3017,Exact
Shin-Wolsong nuclear power plant,1,1048.0,nuclear,operating,2012.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Wolsong_nuclear_power_plant,35.7221,129.4786,Exact
Shin-Wolsong nuclear power plant,2,1048.0,nuclear,operating,2015.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Shin-Wolsong_nuclear_power_plant,35.7221,129.4786,Exact
Shin-Wolsong nuclear power plant,3,1350.0,nuclear,cancelled,,Korea Hydro & Nuclear Power CO,,South Korea,https://gem.wiki/Shin-Wolsong_nuclear_power_plant,35.7221,129.4786,Exact
Shin-Wolsong nuclear power plant,4,1350.0,nuclear,cancelled,,Korea Hydro & Nuclear Power CO,,South Korea,https://gem.wiki/Shin-Wolsong_nuclear_power_plant,35.7221,129.4786,Exact
Wolsong nuclear power plant,1,683.0,nuclear,retired,1983.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Wolsong_nuclear_power_plant,35.7111,129.4743,Exact
Wolsong nuclear power plant,2,599.0,nuclear,operating,1997.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Wolsong_nuclear_power_plant,35.7111,129.4743,Exact
Wolsong nuclear power plant,3,624.0,nuclear,operating,1998.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Wolsong_nuclear_power_plant,35.7111,129.4743,Exact
Wolsong nuclear power plant,4,589.0,nuclear,operating,1999.0,Korea Hydro & Nuclear Power CO,Korea Hydro & Nuclear Power CO,South Korea,https://gem.wiki/Wolsong_nuclear_power_plant,35.7111,129.4743,Exact
Yeongdeok nuclear power plant,1,1500.0,nuclear,cancelled,,Korea Hydro & Nuclear Power (KHNP) CO LTD,,South Korea,https://gem.wiki/Yeongdeok_nuclear_power_plant,36.45411,128.9053,Exact
Yeongdeok nuclear power plant,2,1500.0,nuclear,cancelled,,Korea Hydro & Nuclear Power (KHNP) CO LTD,,South Korea,https://gem.wiki/Yeongdeok_nuclear_power_plant,36.45411,128.9053,Exact
Almaraz nuclear power plant,1,1049.0,nuclear,operating,1983.0,Iberdrola; Endesa; Gas Natural,Centrales Nucleares Almaraz-Trillo,Spain,https://gem.wiki/Almaraz_nuclear_power_plant,39.807,-5.6986,Exact
Almaraz nuclear power plant,2,1044.0,nuclear,operating,1984.0,Iberdrola; Endesa; Gas Natural,Centrales Nucleares Almaraz-Trillo,Spain,https://gem.wiki/Almaraz_nuclear_power_plant,39.807,-5.6986,Exact
Ascó nuclear power plant,1,1033.0,nuclear,operating,1984.0,Endesa SA,Asociación Nuclear Ascó-Vandellós AIE,Spain,https://gem.wiki/Ascó_nuclear_power_plant,41.1993,0.5694,Exact
Ascó nuclear power plant,2,1027.0,nuclear,operating,1986.0,Endesa; Iberdrola,Asociación Nuclear Ascó-Vandellós AIE,Spain,https://gem.wiki/Ascó_nuclear_power_plant,41.1993,0.5694,Exact
Cofrentes nuclear power plant,,1102.0,nuclear,operating,1985.0,Iberdrola SA,Iberdrola SA,Spain,https://gem.wiki/Cofrentes_nuclear_power_plant,39.2134,-1.0509,Exact
Jose Cabrera nuclear power plant,1,150.0,nuclear,retired,1969.0,Union Fenosa Generation SA,Union Fenosa Generation SA,Spain,https://gem.wiki/Jose_Cabrera_nuclear_power_plant,40.3478,-2.8889,Exact
Lemóniz nuclear power plant,1,930.0,nuclear,cancelled,,Iberdrola SA,,Spain,https://gem.wiki/Lemóniz_nuclear_power_plant,43.4333,-2.8726,Exact
Lemóniz nuclear power plant,2,930.0,nuclear,cancelled,,Iberdrola SA,,Spain,https://gem.wiki/Lemóniz_nuclear_power_plant,43.4333,-2.8726,Exact
Regodola nuclear power plant,1,1000.0,nuclear,cancelled,,Fenosa [60%]; Hidroeléctrica del Cantábrico [20%]; Electra de Viesgo [20%],,Spain,https://gem.wiki/Regodola_nuclear_power_plant,43.6893,-7.50301,Approximate
Santa Maria De Garona nuclear power plant,,466.0,nuclear,retired,1971.0,Nuclenor SA,Nuclenor SA,Spain,https://gem.wiki/Santa_Maria_De_Garona_nuclear_power_plant,42.77501,-3.20701,Exact
Sayago nuclear power plant,1,1075.0,nuclear,cancelled,,Iberduero SA,,Spain,https://gem.wiki/Sayago_nuclear_power_plant,41.48401,-6.0802,Exact
Trillo nuclear power plant,1,1066.0,nuclear,operating,1988.0,Iberdrola; Gas Natural; Hidroeléctrica del Cantábrico; Nuclenor,Centrales Nucleares Almaraz-Trillo,Spain,https://gem.wiki/Trillo_nuclear_power_plant,40.7016,-2.6227,Exact
Trillo nuclear power plant,2,1000.0,nuclear,cancelled,,,,Spain,https://gem.wiki/Trillo_nuclear_power_plant,40.7016,-2.6227,Exact
Valdecaballeros nuclear power plant,1,975.0,nuclear,cancelled,,,,Spain,https://gem.wiki/Valdecaballeros_nuclear_power_plant,39.29601,-5.1866,Exact
Valdecaballeros nuclear power plant,2,975.0,nuclear,cancelled,,,,Spain,https://gem.wiki/Valdecaballeros_nuclear_power_plant,39.29601,-5.1866,Exact
Vandellos nuclear power plant,1,500.0,nuclear,retired,1972.0,Hispano-Francesa De Energia Nuclear SA,Hispano-Francesa De Energia Nuclear SA,Spain,https://gem.wiki/Vandellos_nuclear_power_plant,40.9511,0.8662,Exact
Vandellos nuclear power plant,2,1087.0,nuclear,operating,1988.0,Endesa; Iberdrola,Asociación Nuclear Ascó-Vandellós AIE,Spain,https://gem.wiki/Vandellos_nuclear_power_plant,40.9511,0.8662,Exact
Agesta nuclear power plant,,12.0,nuclear,retired,1964.0,Vattenfall AB,Svafo AB,Sweden,https://gem.wiki/Agesta_nuclear_power_plant,59.2062,18.0814,Exact
Barseback nuclear power plant,1,615.0,nuclear,retired,1975.0,Sydkraft Nuclear Power AB,Barsebäck Kraft AB,Sweden,https://gem.wiki/Barseback_nuclear_power_plant,55.7435,12.9201,Exact
Barseback nuclear power plant,2,615.0,nuclear,retired,1977.0,Sydkraft Nuclear Power AB,Barsebäck Kraft AB,Sweden,https://gem.wiki/Barseback_nuclear_power_plant,55.7435,12.9201,Exact
Forsmark nuclear power plant,1,1078.0,nuclear,operating,1980.0,Forsmark Kraftgrupp AB,Forsmark Kraftgrupp AB,Sweden,https://gem.wiki/Forsmark_nuclear_power_plant,60.4028,18.1744,Exact
Forsmark nuclear power plant,2,1160.0,nuclear,operating,1981.0,Forsmark Kraftgrupp AB,Forsmark Kraftgrupp AB,Sweden,https://gem.wiki/Forsmark_nuclear_power_plant,60.4028,18.1744,Exact
Forsmark nuclear power plant,3,1208.0,nuclear,operating,1985.0,Forsmark Kraftgrupp AB,Forsmark Kraftgrupp AB,Sweden,https://gem.wiki/Forsmark_nuclear_power_plant,60.4028,18.1744,Exact
Gulf Coast SMR nuclear power plant,1,80.0,nuclear,announced,,,,United States,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,28.5033,-96.7745,Exact
Gulf Coast SMR nuclear power plant,2,80.0,nuclear,announced,,,,United States,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,28.5033,-96.7745,Exact
Gulf Coast SMR nuclear power plant,3,80.0,nuclear,announced,,,,United States,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,28.5033,-96.7745,Exact
Gulf Coast SMR nuclear power plant,4,80.0,nuclear,announced,,,,United States,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,28.5033,-96.7745,Exact
Oskarshamn nuclear power plant,1,492.0,nuclear,retired,1972.0,Oskarshamns Kraftgrupp AB,Oskarshamns Kraftgrupp AB,Sweden,https://gem.wiki/Oskarshamn_nuclear_power_plant,57.4166,16.67301,Exact
