project,type,country,unit,status,capacity,start_year,owner,lat,lng,url
Serra Bosquerós wind farm,wind,Spain,,pre-construction,42.0,,,42.3733,2.9206,https://gem.wiki/Serra_Bosquerós_wind_farm
Serra Da Loba wind farm,wind,Spain,,operating,36.0,2005.0,Fomentos de Construcciones y Contratas (FCC),43.2681,-7.9218,https://gem.wiki/Serra_Da_Loba_wind_farm
Serra Da Loba wind farm,wind,Spain,,operating,14.0,2008.0,Enel Green Power España; Elawan Energy,43.3333,-8.0167,https://gem.wiki/Serra_Da_Loba_wind_farm
Serra Da Panda wind farm,wind,Spain,,operating,18.0,2002.0,Iberdrola Renovables Energia SA,43.6389,-7.7588,https://gem.wiki/Serra_Da_Panda_wind_farm
Serra Das Penas wind farm,wind,Spain,,operating,42.0,2019.0,Enel Green Power España,42.7647,-7.5701,https://gem.wiki/Serra_Das_Penas_wind_farm
Serra De Feixes wind farm,wind,Spain,,pre-construction,36.0,,,41.473,1.5346,https://gem.wiki/Serra_De_Feixes_wind_farm
Serra De Guindos wind farm,wind,Spain,,cancelled,25.0,,,39.1452,-1.3288,https://gem.wiki/Serra_De_Guindos_wind_farm
Serra De Guixeres wind farm,wind,Spain,,pre-construction,10.0,,EDP Renovables España,41.3762,1.1621,https://gem.wiki/Serra_De_Guixeres_wind_farm
Serra De La Creu wind farm,wind,Spain,,pre-construction,44.0,,,41.0416,0.7346,https://gem.wiki/Serra_De_La_Creu_wind_farm
Serra De La Creu wind farm,wind,Spain,,pre-construction,12.0,,,40.8754,0.7124,https://gem.wiki/Serra_De_La_Creu_wind_farm
Serra De La Creu wind farm,wind,Spain,,pre-construction,49.0,,,40.811,0.5209,https://gem.wiki/Serra_De_La_Creu_wind_farm
Serra De La Creu wind farm,wind,Spain,,pre-construction,49.0,,,40.8754,0.7124,https://gem.wiki/Serra_De_La_Creu_wind_farm
Serra De La Creu wind farm,wind,Spain,,pre-construction,22.0,,,41.0036,0.5988,https://gem.wiki/Serra_De_La_Creu_wind_farm
Serra De Meira wind farm,wind,Spain,,operating,49.0,2005.0,Iberdrola Renovables Energia SA,43.2134,-7.2937,https://gem.wiki/Serra_De_Meira_wind_farm
Serra De Pinós wind farm,wind,Spain,,pre-construction,50.0,,,41.8275,1.5426,https://gem.wiki/Serra_De_Pinós_wind_farm
Serra De Rubio wind farm,wind,Spain,,operating,50.0,2005.0,Acciona Energía,41.6611,1.6193,https://gem.wiki/Serra_De_Rubio_wind_farm
Serra De Rubio wind farm,wind,Spain,,operating,26.0,2007.0,Acciona Energía,41.6611,1.6193,https://gem.wiki/Serra_De_Rubio_wind_farm
Serra De Vilobi wind farm,wind,Spain,,operating,41.0,2007.0,Acciona Energía,41.444,1.0541,https://gem.wiki/Serra_De_Vilobi_wind_farm
Serra De Vilobi wind farm,wind,Spain,,operating,19.0,2013.0,Acciona Energía,41.4433,1.0542,https://gem.wiki/Serra_De_Vilobi_wind_farm
Serra Del Tallat wind farm,wind,Spain,,operating,50.0,2007.0,Acciona Energía,41.4865,1.1683,https://gem.wiki/Serra_Del_Tallat_wind_farm
Serra Dels Cantins wind farm,wind,Spain,,pre-construction,50.0,,,41.5619,1.1397,https://gem.wiki/Serra_Dels_Cantins_wind_farm
Serra Do Burgo wind farm,wind,Spain,,operating,16.0,2002.0,Iberdrola Renovables Energia SA,42.3301,-7.4101,https://gem.wiki/Serra_Do_Burgo_wind_farm
Serra Do Burgo wind farm,wind,Spain,,operating,12.0,2004.0,Iberdrola Renovables Energia SA,42.2501,-7.3833,https://gem.wiki/Serra_Do_Burgo_wind_farm
Serra Do Cando wind farm,wind,Spain,,operating,24.0,2000.0,Fomentos de Construcciones y Contratas (FCC),42.4687,-8.3942,https://gem.wiki/Serra_Do_Cando_wind_farm
Serra Do Larouco wind farm,wind,Spain,,operating,42.0,2002.0,Iberdrola Renovables Energia SA,42.0635,-7.7246,https://gem.wiki/Serra_Do_Larouco_wind_farm
Serra Do Páramo wind farm,wind,Spain,,operating,20.0,2008.0,Virandel SL,42.8085,-7.497,https://gem.wiki/Serra_Do_Páramo_wind_farm
Serra Do Punago-Vacariza wind farm,wind,Spain,,operating,40.0,2019.0,Naturgy,43.0241,-7.3334,https://gem.wiki/Serra_Do_Punago-Vacariza_wind_farm
Serra Morena wind farm,wind,Spain,,pre-construction,41.0,,,41.6364,1.5179,https://gem.wiki/Serra_Morena_wind_farm
Serra Picarda wind farm,wind,Spain,,pre-construction,50.0,,,41.5639,0.5871,https://gem.wiki/Serra_Picarda_wind_farm
Serra Voltorera wind farm,wind,Spain,,operating,16.0,,EDP Renovables España,41.4025,1.3046,https://gem.wiki/Serra_Voltorera_wind_farm
Serralta wind farm,wind,Spain,,retired,15.0,1998.0,Eólica de Navarra SL,42.0773,-1.5335,https://gem.wiki/Serralta_wind_farm
Serralta wind farm,wind,Spain,,cancelled,15.0,,Grupo Enhol,42.0329,-1.5255,https://gem.wiki/Serralta_wind_farm
Sierra Aguas wind farm,wind,Spain,,operating,13.0,,,36.8201,-4.7801,https://gem.wiki/Sierra_Aguas_wind_farm
Sierra Costera wind farm,wind,Spain,,operating,49.0,2019.0,Enel Green Power España,40.719,-0.946,https://gem.wiki/Sierra_Costera_wind_farm
Sierra Costera wind farm,wind,Spain,,operating,41.0,2007.0,Enel Green Power España,40.689,-0.884,https://gem.wiki/Sierra_Costera_wind_farm
Sierra De Arcas wind farm,wind,Spain,,operating,22.0,2011.0,Grupo Enhol,37.149,-4.4535,https://gem.wiki/Sierra_De_Arcas_wind_farm
Sierra De Bodenaya wind farm,wind,Spain,,operating,18.0,2005.0,Viesgo Renovables SL,43.4035,-6.3021,https://gem.wiki/Sierra_De_Bodenaya_wind_farm
Sierra De Dueña wind farm,wind,Spain,,operating,31.0,2004.0,Iberdrola Renovables Energia SA,40.6901,-5.8201,https://gem.wiki/Sierra_De_Dueña_wind_farm
Sierra De La Oliva wind farm,wind,Spain,,operating,47.0,2005.0,Iberdrola Renovables Energia SA,38.7388,-1.0288,https://gem.wiki/Sierra_De_La_Oliva_wind_farm
Sierra De La Oliva wind farm,wind,Spain,,operating,30.0,,Eufer,38.7992,-1.0056,https://gem.wiki/Sierra_De_La_Oliva_wind_farm
Sierra De La Venta wind farm,wind,Spain,,pre-construction,48.0,2023.0,EDP Renovables España,38.737,-1.6869,https://gem.wiki/Sierra_De_La_Venta_wind_farm
Sierra De La Virgen wind farm,wind,Spain,,operating,29.0,2003.0,Enel Green Power España,41.457,-1.6401,https://gem.wiki/Sierra_De_La_Virgen_wind_farm
Sierra De Las Cabras (Iberdrola) wind farm,wind,Spain,,operating,22.0,2012.0,Iberdrola Renovables Energia SA,38.4919,-1.401,https://gem.wiki/Sierra_De_Las_Cabras_(Iberdrola)_wind_farm
Sierra De Las Carbas (Saeta Yield) wind farm,wind,Spain,,operating,40.0,2009.0,Saeta Yield SA,41.7952,-6.0931,https://gem.wiki/Sierra_De_Las_Carbas_(Saeta_Yield)_wind_farm
Sierra De Los Lagos wind farm,wind,Spain,,operating,39.0,2003.0,EDP Renovables España,43.2277,-6.6939,https://gem.wiki/Sierra_De_Los_Lagos_wind_farm
Sierra De Luna wind farm,wind,Spain,,operating,18.0,,Mirova Eurofideme,41.245,-1.059,https://gem.wiki/Sierra_De_Luna_wind_farm
Sierra De Mira wind farm,wind,Spain,,operating,38.0,2002.0,Iberdrola Renovables Energia SA,39.7283,-1.3816,https://gem.wiki/Sierra_De_Mira_wind_farm
Sierra De Oriche wind farm,wind,Spain,,operating,14.0,2020.0,Enel Green Power España,40.982,-1.012,https://gem.wiki/Sierra_De_Oriche_wind_farm
Sierra De Oro wind farm,wind,Spain,,cancelled,26.0,,,38.2709,-1.3768,https://gem.wiki/Sierra_De_Oro_wind_farm
Sierra De Pinilla wind farm,wind,Spain,,operating,23.0,2002.0,Iberdrola Renovables Energia SA,38.716,-1.6022,https://gem.wiki/Sierra_De_Pinilla_wind_farm
Sierra De Tejo wind farm,wind,Spain,,cancelled,50.0,,,39.4697,-0.3763,https://gem.wiki/Sierra_De_Tejo_wind_farm
Sierra De Tejo wind farm,wind,Spain,,cancelled,30.0,,,39.4697,-0.3763,https://gem.wiki/Sierra_De_Tejo_wind_farm
Sierra De Tineo wind farm,wind,Spain,,operating,44.0,2009.0,Viesgo Renovables SL,43.3547,-6.4158,https://gem.wiki/Sierra_De_Tineo_wind_farm
Sierra Del Buey wind farm,wind,Spain,,operating,20.0,2003.0,Iberdrola Renovables Energia SA,38.5201,-1.2411,https://gem.wiki/Sierra_Del_Buey_wind_farm
Sierra Del Cortado wind farm,wind,Spain,,operating,18.0,2003.0,Enel Green Power España [60%]; Siemens Gamesa Renewable Energy [40%],41.7501,-2.1901,https://gem.wiki/Sierra_Del_Cortado_wind_farm
Sierra Del Cortado wind farm,wind,Spain,,operating,14.0,2013.0,Enel Green Power España,41.7389,-2.1697,https://gem.wiki/Sierra_Del_Cortado_wind_farm
Sierra Del Escudo wind farm,wind,Spain,,construction,105.0,,Iberdrola Renovables Energia SA,43.0306,-3.9893,https://gem.wiki/Sierra_Del_Escudo_wind_farm
Sierra Del Madero wind farm,wind,Spain,,operating,15.0,1998.0,Enel Green Power España,41.7501,-1.9801,https://gem.wiki/Sierra_Del_Madero_wind_farm
Sierra Del Madero wind farm,wind,Spain,,operating,14.0,1998.0,Enel Green Power España,41.7501,-2.0003,https://gem.wiki/Sierra_Del_Madero_wind_farm
Sierra Del Romeral wind farm,wind,Spain,,operating,24.0,2003.0,Iberdrola Renovables Energia SA,39.6527,-3.3903,https://gem.wiki/Sierra_Del_Romeral_wind_farm
Sierra Del Trigo wind farm,wind,Spain,,operating,15.0,2002.0,Fomentos de Construcciones y Contratas (FCC),37.5302,-3.6562,https://gem.wiki/Sierra_Del_Trigo_wind_farm
Sierra Gorda wind farm (Spain),wind,Spain,,cancelled,26.0,,,38.6137,-1.1147,https://gem.wiki/Sierra_Gorda_wind_farm_(Spain)
Sierra Lácera wind farm,wind,Spain,,operating,38.0,2009.0,,38.7405,-1.1737,https://gem.wiki/Sierra_Lácera_wind_farm
Sierra Menera wind farm,wind,Spain,,operating,40.0,2006.0,,40.7129,-1.5546,https://gem.wiki/Sierra_Menera_wind_farm
Sierra Menera wind farm,wind,Spain,,cancelled,40.0,,Iberdrola Renovables Energia SA,40.7342,-1.6172,https://gem.wiki/Sierra_Menera_wind_farm
Sierra Ministra wind farm,wind,Spain,,operating,42.0,2009.0,URIEL Renewables INC,41.1184,-2.4842,https://gem.wiki/Sierra_Ministra_wind_farm
Sierra Pelarda wind farm,wind,Spain,,operating,14.0,2019.0,Enel Green Power España,40.985,-1.088,https://gem.wiki/Sierra_Pelarda_wind_farm
Sierra Quemada wind farm,wind,Spain,,operating,26.0,2001.0,Iberdrola Renovables Energia SA,38.7269,-1.9259,https://gem.wiki/Sierra_Quemada_wind_farm
"Sierra Selva (Acciona Energía, Aragón) wind farm",wind,Spain,,operating,18.0,2000.0,Acciona Energía,42.455,-1.171,"https://gem.wiki/Sierra_Selva_(Acciona_Energía,_Aragón)_wind_farm"
"Sierra Selva (Acciona Energía, Navarra) wind farm",wind,Spain,,operating,15.0,2000.0,Acciona Energía,42.4409,-1.1042,"https://gem.wiki/Sierra_Selva_(Acciona_Energía,_Navarra)_wind_farm"
Sierra Sesnández wind farm,wind,Spain,,operating,20.0,2012.0,Cerebus Capital Management LP,41.7708,-6.0503,https://gem.wiki/Sierra_Sesnández_wind_farm
Sierro wind farm,wind,Spain,,operating,20.0,2004.0,Iberdrola Renovables Energia SA,41.3001,-2.9952,https://gem.wiki/Sierro_wind_farm
Sikitita wind farm,wind,Spain,,pre-construction,50.0,,Forestalia,41.3061,-0.7547,https://gem.wiki/Sikitita_wind_farm
Sil wind farm,wind,Spain,,operating,49.0,2004.0,Iberdrola Renovables Energia SA,42.3654,-7.6654,https://gem.wiki/Sil_wind_farm
Sil wind farm,wind,Spain,,operating,28.0,2007.0,Iberdrola Renovables Energia SA,42.4101,-7.7301,https://gem.wiki/Sil_wind_farm
Sil wind farm,wind,Spain,,operating,12.0,2010.0,Iberdrola Renovables Energia SA,42.4131,-7.7261,https://gem.wiki/Sil_wind_farm
Silán wind farm,wind,Spain,,operating,13.0,2003.0,Acciona Energía,43.4701,-7.7201,https://gem.wiki/Silán_wind_farm
Silvarrendonda wind farm,wind,Spain,,operating,17.0,2005.0,Naturgy,43.186,-8.8438,https://gem.wiki/Silvarrendonda_wind_farm
Siroco wind farm,wind,Spain,,pre-construction,62.0,,Greenalia,42.5901,-8.351,https://gem.wiki/Siroco_wind_farm
Soán wind farm,wind,Spain,,operating,20.0,2001.0,Acciona Energía,38.4001,-6.4667,https://gem.wiki/Soán_wind_farm
Soán wind farm,wind,Spain,,operating,22.0,2004.0,Acciona Energía,43.5401,-7.4601,https://gem.wiki/Soán_wind_farm
Solans wind farm,wind,Spain,,construction,31.5,2023.0,Tarraco Eolica les Garrigues,41.3552,0.6659,https://gem.wiki/Solans_wind_farm
Soliedra wind farm,wind,Spain,,operating,21.0,,Alfanar Group,41.4442,-2.3462,https://gem.wiki/Soliedra_wind_farm
Solpor wind farm,wind,Spain,,pre-construction,24.0,,Capital Energy,43.0768,-8.4078,https://gem.wiki/Solpor_wind_farm
Soluciones Tecnológicas De Energís Verdes wind farm,wind,Spain,,pre-construction,50.0,,,41.5722,-0.7424,https://gem.wiki/Soluciones_Tecnológicas_De_Energís_Verdes_wind_farm
Somaloma-Las Quemadas wind farm,wind,Spain,,construction,45.0,2023.0,,43.0026,-4.1077,https://gem.wiki/Somaloma-Las_Quemadas_wind_farm
Somballe wind farm,wind,Spain,,cancelled,26.0,,Naturgy,43.061,-4.0834,https://gem.wiki/Somballe_wind_farm
Somolinos wind farm,wind,Spain,,operating,11.0,2006.0,Iberdrola Renovables Energia SA,41.2822,-3.0885,https://gem.wiki/Somolinos_wind_farm
Sora wind farm,wind,Spain,,pre-construction,23.0,,,41.0261,0.2752,https://gem.wiki/Sora_wind_farm
Soriguet wind farm,wind,Spain,,pre-construction,38.0,,Repsol,41.3046,0.4238,https://gem.wiki/Soriguet_wind_farm
Sos Del Rey Católico wind farm,wind,Spain,,operating,19.0,2001.0,Acciona Energía,42.4913,-1.2617,https://gem.wiki/Sos_Del_Rey_Católico_wind_farm
Sos Del Rey Católico wind farm,wind,Spain,,operating,30.0,2007.0,Acciona Energía,42.455,-1.171,https://gem.wiki/Sos_Del_Rey_Católico_wind_farm
Sotavento wind farm,wind,Spain,,operating,18.0,1999.0,Sotavento Galicia SA,43.3545,-7.8812,https://gem.wiki/Sotavento_wind_farm
Suime wind farm,wind,Spain,,pre-construction,30.0,,Greenalia,42.649,-7.9482,https://gem.wiki/Suime_wind_farm
Suró wind farm,wind,Spain,,pre-construction,72.0,,Green Capital Energy,41.634,1.3288,https://gem.wiki/Suró_wind_farm
Tablares wind farm,wind,Spain,,operating,12.0,2018.0,Villar Mir Energía (VME),41.656,-1.369,https://gem.wiki/Tablares_wind_farm
Tacica De Plata wind farm,wind,Spain,,operating,26.0,2008.0,Iberdrola Renovables Energia SA,37.1494,-2.7399,https://gem.wiki/Tacica_De_Plata_wind_farm
Tagoro Risco Blanco wind farm,wind,Spain,,operating,16.0,2017.0,Ecosos Canarias SL,28.1291,-16.7593,https://gem.wiki/Tagoro_Risco_Blanco_wind_farm
Tahivilla wind farm,wind,Spain,,operating,30.0,1992.0,EDP Renovables España,36.0139,-5.6069,https://gem.wiki/Tahivilla_wind_farm
Talasa wind farm,wind,Spain,,announced,50.0,,Naturgy,27.6701,-15.5601,https://gem.wiki/Talasa_wind_farm
Taniñe wind farm,wind,Spain,,pre-construction,27.0,,Retasa,42.044,-2.2706,https://gem.wiki/Taniñe_wind_farm
Taranis wind farm,wind,Spain,,construction,50.0,2023.0,Forestalia,41.3787,-0.7639,https://gem.wiki/Taranis_wind_farm
Tarayuela wind farm,wind,Spain,,operating,30.0,2006.0,Iberdrola Renovables Energia SA,41.4401,-2.3701,https://gem.wiki/Tarayuela_wind_farm
Tardienta wind farm,wind,Spain,,operating,50.0,2001.0,Iberdrola Renovables Energia SA,41.924,-0.582,https://gem.wiki/Tardienta_wind_farm
Tardienta wind farm,wind,Spain,,operating,44.0,2001.0,Iberdrola Renovables Energia SA,41.911,-0.561,https://gem.wiki/Tardienta_wind_farm
Tea wind farm,wind,Spain,,operating,48.0,2003.0,Acciona Energía,42.2167,-8.3667,https://gem.wiki/Tea_wind_farm
Tejonero wind farm,wind,Spain,,operating,32.0,,EDP Renovables España,36.3126,-5.9666,https://gem.wiki/Tejonero_wind_farm
Templarios wind farm,wind,Spain,,shelved,45.0,,Capital Energy,42.6051,-1.6454,https://gem.wiki/Templarios_wind_farm
Terrades wind farm,wind,Spain,,pre-construction,30.0,,Enel Green Power España,42.3733,2.9206,https://gem.wiki/Terrades_wind_farm
Terrae wind farm,wind,Spain,,announced,50.0,,EDP Renovables España,42.3317,-3.5358,https://gem.wiki/Terrae_wind_farm
Terral wind farm,wind,Spain,,operating,27.0,2005.0,Acciona Energía,43.3667,-7.4833,https://gem.wiki/Terral_wind_farm
Teso Pardo wind farm,wind,Spain,,operating,36.0,2019.0,Naturgy,41.8001,-5.0101,https://gem.wiki/Teso_Pardo_wind_farm
Teso Santo wind farm,wind,Spain,,operating,50.0,2011.0,Saeta Yield SA,40.965,-5.663,https://gem.wiki/Teso_Santo_wind_farm
Tico wind farm,wind,Spain,,operating,180.0,2022.0,Enel Green Power España,41.1657,-1.0054,https://gem.wiki/Tico_wind_farm
Tíjola wind farm,wind,Spain,,operating,36.0,2008.0,Saeta Yield SA,37.3461,-2.4333,https://gem.wiki/Tíjola_wind_farm
Timanfaya Floating Offshore wind farm,wind,Spain,,pre-construction,50.0,,Capital Energy,29.1337,-13.5642,https://gem.wiki/Timanfaya_Floating_Offshore_wind_farm
Tinajeros wind farm,wind,Spain,,operating,21.0,,Brial Group,41.834,-1.396,https://gem.wiki/Tinajeros_wind_farm
Tirapun wind farm,wind,Spain,,operating,13.2,,Naturgy,42.6591,-1.7153,https://gem.wiki/Tirapun_wind_farm
Tirupan wind farm,wind,Spain,,operating,13.0,2019.0,Naturgy,42.1007,-1.7753,https://gem.wiki/Tirupan_wind_farm
Tivissa (Desarrollos Eólicos Tivissa) wind farm,wind,Spain,,pre-construction,50.0,,,41.7418,1.2925,https://gem.wiki/Tivissa_(Desarrollos_Eólicos_Tivissa)_wind_farm
Tivissa (Desarrollos Eólicos Tivissa) wind farm,wind,Spain,,pre-construction,50.0,,,41.7418,1.2925,https://gem.wiki/Tivissa_(Desarrollos_Eólicos_Tivissa)_wind_farm
Tivissa (Desarrollos Eólicos Tivissa) wind farm,wind,Spain,,pre-construction,50.0,,,41.0416,0.7346,https://gem.wiki/Tivissa_(Desarrollos_Eólicos_Tivissa)_wind_farm
Tivissa (Desarrollos Eólicos Tivissa) wind farm,wind,Spain,,pre-construction,50.0,,,41.7418,1.2925,https://gem.wiki/Tivissa_(Desarrollos_Eólicos_Tivissa)_wind_farm
Tivissa (Desarrollos Eólicos Tivissa) wind farm,wind,Spain,,pre-construction,50.0,,,40.8754,0.7124,https://gem.wiki/Tivissa_(Desarrollos_Eólicos_Tivissa)_wind_farm
Tivissa (Naturgy) wind farm,wind,Spain,,pre-construction,38.0,,Naturgy,41.0416,0.7346,https://gem.wiki/Tivissa_(Naturgy)_wind_farm
Tivissa (Naturgy) wind farm,wind,Spain,,pre-construction,38.0,,Naturgy,41.0416,0.7346,https://gem.wiki/Tivissa_(Naturgy)_wind_farm
Tocaire wind farm,wind,Spain,,pre-construction,72.0,,,40.6005,-0.9229,https://gem.wiki/Tocaire_wind_farm
Tolls De Sant Ramon wind farm,wind,Spain,,pre-construction,45.0,,,41.7253,1.3632,https://gem.wiki/Tolls_De_Sant_Ramon_wind_farm
Tordesillas wind farm,wind,Spain,,construction,163.0,2023.0,Star Capital 2000,41.6013,-2.7219,https://gem.wiki/Tordesillas_wind_farm
Tormenta wind farm,wind,Spain,,pre-construction,22.0,,Greenalia,43.371,-8.3959,https://gem.wiki/Tormenta_wind_farm
Tornado wind farm,wind,Spain,,pre-construction,67.0,,Greenalia,43.0267,-8.5175,https://gem.wiki/Tornado_wind_farm
Torneros wind farm,wind,Spain,,announced,54.0,,Capital Energy,42.5624,-6.6033,https://gem.wiki/Torneros_wind_farm
Torozos wind farm,wind,Spain,,operating,42.0,2019.0,Naturgy,41.6509,-4.9922,https://gem.wiki/Torozos_wind_farm
Torozos wind farm,wind,Spain,,operating,33.0,2019.0,Naturgy,41.6201,-5.0401,https://gem.wiki/Torozos_wind_farm
Torozos wind farm,wind,Spain,,operating,40.0,2019.0,Naturgy,41.3627,-5.0369,https://gem.wiki/Torozos_wind_farm
Torozos wind farm,wind,Spain,,construction,33.0,2023.0,Naturgy,41.8664,-2.8997,https://gem.wiki/Torozos_wind_farm
Torre Madrina wind farm,wind,Spain,,operating,48.0,2011.0,Finerge SA,41.327,-0.2147,https://gem.wiki/Torre_Madrina_wind_farm
Torre Miró wind farm,wind,Spain,,operating,50.0,2006.0,Acciona Energía [50%]; Med Wind [50%],40.673,-0.0886,https://gem.wiki/Torre_Miró_wind_farm
Torre Miró wind farm,wind,Spain,,operating,50.0,2006.0,Acciona Energía [50%]; Med Wind [50%],40.6197,-0.0989,https://gem.wiki/Torre_Miró_wind_farm
Torre Miró wind farm,wind,Spain,,operating,41.1,2022.0,Acciona Energía [50%]; Med Wind [50%],40.675,-0.0896,https://gem.wiki/Torre_Miró_wind_farm
Torre Miró wind farm,wind,Spain,,operating,20.7,,,40.675,-0.0896,https://gem.wiki/Torre_Miró_wind_farm
Tórtoles wind farm,wind,Spain,,pre-construction,148.0,,Global Ottowa,41.8165,-4.0222,https://gem.wiki/Tórtoles_wind_farm
Tortosa wind farm,wind,Spain,,operating,30.0,2006.0,Acciona Energía,40.8125,0.5216,https://gem.wiki/Tortosa_wind_farm
Torviscal wind farm,wind,Spain,,operating,24.0,2006.0,Acciona Energía,38.7441,-2.3442,https://gem.wiki/Torviscal_wind_farm
Tosquilla wind farm,wind,Spain,,pre-construction,49.0,,Forestalia,40.7751,-0.5529,https://gem.wiki/Tosquilla_wind_farm
Tossal De Llangost wind farm,wind,Spain,,pre-construction,50.0,,,41.634,1.3288,https://gem.wiki/Tossal_De_Llangost_wind_farm
Tossal De Montagut wind farm,wind,Spain,,pre-construction,35.0,,Naturgy,41.0416,0.7346,https://gem.wiki/Tossal_De_Montagut_wind_farm
Tossal Gros wind farm,wind,Spain,,pre-construction,50.0,,Naturgy,41.0274,0.4106,https://gem.wiki/Tossal_Gros_wind_farm
Tossal Rodó wind farm,wind,Spain,,pre-construction,43.0,,,41.5901,1.2695,https://gem.wiki/Tossal_Rodó_wind_farm
Touriñán (Enel Green Power) wind farm,wind,Spain,,operating,25.0,2007.0,Enel Green Power España,43.2774,-7.9877,https://gem.wiki/Touriñán_(Enel_Green_Power)_wind_farm
Touriñán (Greenalia) wind farm,wind,Spain,,pre-construction,25.0,,Greenalia,42.1388,-8.7897,https://gem.wiki/Touriñán_(Greenalia)_wind_farm
Tramontana wind farm (Spain),wind,Spain,,pre-construction,73.0,,Greenalia,42.5901,-8.351,https://gem.wiki/Tramontana_wind_farm_(Spain)
Tramuntana wind farm,wind,Spain,,pre-construction,50.0,,Abo Wind España SA,41.234,0.5561,https://gem.wiki/Tramuntana_wind_farm
Tramuntana wind farm,wind,Spain,,pre-construction,50.0,,Abo Wind España SA,41.1327,0.6043,https://gem.wiki/Tramuntana_wind_farm
Tramuntana wind farm,wind,Spain,,pre-construction,50.0,,Abo Wind España SA,41.0776,0.4777,https://gem.wiki/Tramuntana_wind_farm
