project,type,country,unit,status,capacity,start_year,owner,lat,lng,url
Novovoronezh nuclear power plant,nuclear,Russia,1-1,retired,210.0,1964.0,Ministry Of Medium Machine Building Of The USSR (Minsredmash),51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,1-2,retired,365.0,1970.0,Ministry Of Medium Machine Building Of The USSR (Minsredmash),51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,1-3,retired,417.0,1972.0,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,1-4,operating,417.0,1973.0,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,1-5,operating,1000.0,1981.0,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,2-1,operating,1180.0,2017.0,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,2-2,operating,1181.0,2019.0,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,2-3,announced,1200.0,2036.0,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Novovoronezh nuclear power plant,nuclear,Russia,2-4,announced,1200.0,,Rosatom,51.26677,39.2151,https://gem.wiki/Novovoronezh_nuclear_power_plant
Primorsk nuclear power plant,nuclear,Russia,1,announced,300.0,,,43.4845,132.4955,https://gem.wiki/Primorsk_nuclear_power_plant
Primorsk nuclear power plant,nuclear,Russia,2,announced,300.0,,,43.4845,132.4955,https://gem.wiki/Primorsk_nuclear_power_plant
Rostov nuclear power plant,nuclear,Russia,1,operating,1041.0,2001.0,Rosatom,47.6012,42.3677,https://gem.wiki/Rostov_nuclear_power_plant
Rostov nuclear power plant,nuclear,Russia,2,operating,1000.0,2010.0,Rosatom,47.6012,42.3677,https://gem.wiki/Rostov_nuclear_power_plant
Rostov nuclear power plant,nuclear,Russia,3,operating,1000.0,2015.0,Rosatom,47.6012,42.3677,https://gem.wiki/Rostov_nuclear_power_plant
Rostov nuclear power plant,nuclear,Russia,4,operating,1030.0,2018.0,Rosatom,47.6012,42.3677,https://gem.wiki/Rostov_nuclear_power_plant
Seversk nuclear power plant,nuclear,Russia,1,construction,320.0,2026.0,Rosatom,56.6583,84.9482,https://gem.wiki/Seversk_nuclear_power_plant
Seversk nuclear power plant,nuclear,Russia,2,cancelled,1255.0,,Rosatom,56.6583,84.9482,https://gem.wiki/Seversk_nuclear_power_plant
Seversk nuclear power plant,nuclear,Russia,Original 1,cancelled,1200.0,,Rosatom,56.6583,84.9482,https://gem.wiki/Seversk_nuclear_power_plant
Siberian nuclear power plant,nuclear,Russia,ADE-3,retired,167.0,1961.0,Rosatom,56.6463,84.9127,https://gem.wiki/Siberian_nuclear_power_plant
Siberian nuclear power plant,nuclear,Russia,ADE-4,retired,167.0,1964.0,Rosatom,56.6463,84.9127,https://gem.wiki/Siberian_nuclear_power_plant
Siberian nuclear power plant,nuclear,Russia,ADE-5,retired,167.0,1965.0,Rosatom,56.6463,84.9127,https://gem.wiki/Siberian_nuclear_power_plant
Siberian nuclear power plant,nuclear,Russia,EI-2,retired,50.0,1958.0,Rosatom,56.6463,84.9127,https://gem.wiki/Siberian_nuclear_power_plant
Siberian nuclear power plant,nuclear,Russia,I-1,retired,50.0,1955.0,Rosatom,56.6463,84.9127,https://gem.wiki/Siberian_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,1-1,operating,1000.0,1983.0,Rosatom,54.1658,33.2358,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,1-2,operating,1000.0,1985.0,Rosatom,54.1658,33.2358,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,1-3,operating,1000.0,1990.0,Rosatom,54.1658,33.2358,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,1-4,cancelled,1000.0,,Rosatom,54.1658,33.2358,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,2-1,pre-construction,1250.0,2033.0,Rosatom,54.22371,33.1967,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,2-2,pre-construction,1250.0,2033.0,Rosatom,54.22371,33.1967,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,2-3,announced,1250.0,,Rosatom,54.22371,33.1967,https://gem.wiki/Smolensk_nuclear_power_plant
Smolensk nuclear power plant,nuclear,Russia,2-4,announced,1250.0,,Rosatom,54.22371,33.1967,https://gem.wiki/Smolensk_nuclear_power_plant
South Urals nuclear power plant,nuclear,Russia,1,cancelled,1220.0,2030.0,Rosatom,55.7517,60.9037,https://gem.wiki/South_Urals_nuclear_power_plant
South Urals nuclear power plant,nuclear,Russia,2,cancelled,1220.0,2030.0,Rosatom,55.7517,60.9037,https://gem.wiki/South_Urals_nuclear_power_plant
South Urals nuclear power plant,nuclear,Russia,3,cancelled,1220.0,2030.0,Rosatom,55.7517,60.9037,https://gem.wiki/South_Urals_nuclear_power_plant
Tatar nuclear power plant,nuclear,Russia,1,cancelled,1250.0,2030.0,Rosatom,55.4518,51.2901,https://gem.wiki/Tatar_nuclear_power_plant
Tatar nuclear power plant,nuclear,Russia,2,cancelled,1255.0,,Rosatom,55.4518,51.2901,https://gem.wiki/Tatar_nuclear_power_plant
Tatar nuclear power plant,nuclear,Russia,Original 1,cancelled,950.0,,,55.4518,51.2901,https://gem.wiki/Tatar_nuclear_power_plant
Tatar nuclear power plant,nuclear,Russia,Original 2,cancelled,950.0,,,55.4518,51.2901,https://gem.wiki/Tatar_nuclear_power_plant
Tver nuclear power plant,nuclear,Russia,1,cancelled,1200.0,,Rosatom,57.87852,35.0063,https://gem.wiki/Tver_nuclear_power_plant
Tver nuclear power plant,nuclear,Russia,2,cancelled,1200.0,,Rosatom,57.87852,35.0063,https://gem.wiki/Tver_nuclear_power_plant
Tver nuclear power plant,nuclear,Russia,3,cancelled,1200.0,,Rosatom,57.87852,35.0063,https://gem.wiki/Tver_nuclear_power_plant
Tver nuclear power plant,nuclear,Russia,4,cancelled,1200.0,,Rosatom,57.87852,35.0063,https://gem.wiki/Tver_nuclear_power_plant
Ust-Kuyga nuclear power plant,nuclear,Russia,1,pre-construction,55.0,2028.0,Rosatom,69.99634,135.5713,https://gem.wiki/Ust-Kuyga_nuclear_power_plant
Bohunice nuclear power plant,nuclear,Slovakia,1,retired,440.0,1980.0,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),48.4968,17.6907,https://gem.wiki/Bohunice_nuclear_power_plant
Bohunice nuclear power plant,nuclear,Slovakia,2,retired,440.0,1981.0,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),48.4968,17.6907,https://gem.wiki/Bohunice_nuclear_power_plant
Bohunice nuclear power plant,nuclear,Slovakia,3,operating,500.0,1985.0,Slovenské Elektrárne AS,48.4968,17.6907,https://gem.wiki/Bohunice_nuclear_power_plant
Bohunice nuclear power plant,nuclear,Slovakia,4,operating,500.0,1985.0,Slovenské Elektrárne AS,48.4968,17.6907,https://gem.wiki/Bohunice_nuclear_power_plant
Bohunice nuclear power plant,nuclear,Slovakia,5,shelved,1200.0,,,48.4968,17.6907,https://gem.wiki/Bohunice_nuclear_power_plant
Bohunice nuclear power plant,nuclear,Slovakia,A1,retired,143.0,1972.0,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),48.4968,17.6907,https://gem.wiki/Bohunice_nuclear_power_plant
Mochovce nuclear power plant,nuclear,Slovakia,1,operating,500.0,1998.0,Slovenské Elektrárne AS,48.2572,18.4553,https://gem.wiki/Mochovce_nuclear_power_plant
Mochovce nuclear power plant,nuclear,Slovakia,2,operating,500.0,2000.0,Slovenské Elektrárne AS,48.2572,18.4553,https://gem.wiki/Mochovce_nuclear_power_plant
Southern Ohio Diversification Initiative nuclear power plant,nuclear,United States,1,announced,15.0,2028.0,,39.0128,-83.0007,https://gem.wiki/Southern_Ohio_Diversification_Initiative_nuclear_power_plant
Southern Ohio Diversification Initiative nuclear power plant,nuclear,United States,2,announced,15.0,,,39.0128,-83.0007,https://gem.wiki/Southern_Ohio_Diversification_Initiative_nuclear_power_plant
Mochovce nuclear power plant,nuclear,Slovakia,3,construction,471.0,2023.0,Slovenské Elektrárne AS,48.2572,18.4553,https://gem.wiki/Mochovce_nuclear_power_plant
Mochovce nuclear power plant,nuclear,Slovakia,4,construction,471.0,2025.0,Slovenské Elektrárne AS,48.2572,18.4553,https://gem.wiki/Mochovce_nuclear_power_plant
Krško nuclear power plant,nuclear,Slovenia,1,operating,727.0,1983.0,Gen Energija DOO,45.9389,15.51601,https://gem.wiki/Krško_nuclear_power_plant
Krško nuclear power plant,nuclear,Slovenia,2,announced,1100.0,2035.0,,45.9389,15.51601,https://gem.wiki/Krško_nuclear_power_plant
Duynefontein nuclear power plant,nuclear,South Africa,1,cancelled,1650.0,,Eskom,-33.6866,18.4402,https://gem.wiki/Duynefontein_nuclear_power_plant
Duynefontein nuclear power plant,nuclear,South Africa,2,cancelled,1650.0,,Eskom,-33.6866,18.4402,https://gem.wiki/Duynefontein_nuclear_power_plant
Koeberg nuclear power plant,nuclear,South Africa,1,operating,970.0,1984.0,Eskom,-33.6746,18.4321,https://gem.wiki/Koeberg_nuclear_power_plant
Koeberg nuclear power plant,nuclear,South Africa,2,operating,970.0,1985.0,Eskom,-33.6746,18.4321,https://gem.wiki/Koeberg_nuclear_power_plant
Daejin nuclear power plant,nuclear,South Korea,1,cancelled,1500.0,,Korea Hydro & Nuclear Power (KHNP) CO LTD,37.3504,129.2546,https://gem.wiki/Daejin_nuclear_power_plant
Daejin nuclear power plant,nuclear,South Korea,2,cancelled,1500.0,,Korea Hydro & Nuclear Power (KHNP) CO LTD,37.3504,129.2546,https://gem.wiki/Daejin_nuclear_power_plant
Hanbit nuclear power plant,nuclear,South Korea,1,operating,1025.0,1986.0,Korea Hydro & Nuclear Power CO,35.4105,126.4175,https://gem.wiki/Hanbit_nuclear_power_plant
Hanbit nuclear power plant,nuclear,South Korea,2,operating,1024.0,1987.0,Korea Hydro & Nuclear Power CO,35.4105,126.4175,https://gem.wiki/Hanbit_nuclear_power_plant
Hanbit nuclear power plant,nuclear,South Korea,3,operating,1041.0,1995.0,Korea Hydro & Nuclear Power CO,35.4105,126.4175,https://gem.wiki/Hanbit_nuclear_power_plant
Hanbit nuclear power plant,nuclear,South Korea,4,operating,1041.0,1996.0,Korea Hydro & Nuclear Power CO,35.4105,126.4175,https://gem.wiki/Hanbit_nuclear_power_plant
Hanbit nuclear power plant,nuclear,South Korea,5,operating,1051.0,2002.0,Korea Hydro & Nuclear Power CO,35.4105,126.4175,https://gem.wiki/Hanbit_nuclear_power_plant
Hanbit nuclear power plant,nuclear,South Korea,6,operating,1053.0,2002.0,Korea Hydro & Nuclear Power CO,35.4105,126.4175,https://gem.wiki/Hanbit_nuclear_power_plant
Hanul nuclear power plant,nuclear,South Korea,1,operating,1014.0,1988.0,Korea Hydro & Nuclear Power CO,37.0931,129.38301,https://gem.wiki/Hanul_nuclear_power_plant
Hanul nuclear power plant,nuclear,South Korea,2,operating,1011.0,1989.0,Korea Hydro & Nuclear Power CO,37.0931,129.38301,https://gem.wiki/Hanul_nuclear_power_plant
Hanul nuclear power plant,nuclear,South Korea,3,operating,1051.0,1998.0,Korea Hydro & Nuclear Power CO,37.0931,129.38301,https://gem.wiki/Hanul_nuclear_power_plant
Hanul nuclear power plant,nuclear,South Korea,4,operating,1052.0,1999.0,Korea Hydro & Nuclear Power CO,37.0931,129.38301,https://gem.wiki/Hanul_nuclear_power_plant
Hanul nuclear power plant,nuclear,South Korea,5,operating,1049.0,2004.0,Korea Hydro & Nuclear Power CO,37.0931,129.38301,https://gem.wiki/Hanul_nuclear_power_plant
Hanul nuclear power plant,nuclear,South Korea,6,operating,1049.0,2005.0,Korea Hydro & Nuclear Power CO,37.0931,129.38301,https://gem.wiki/Hanul_nuclear_power_plant
Kori nuclear power plant,nuclear,South Korea,1,retired,607.0,1978.0,Korea Hydro & Nuclear Power CO,35.3199,129.2948,https://gem.wiki/Kori_nuclear_power_plant
Kori nuclear power plant,nuclear,South Korea,2,operating,681.0,1983.0,Korea Hydro & Nuclear Power CO,35.3199,129.2948,https://gem.wiki/Kori_nuclear_power_plant
Kori nuclear power plant,nuclear,South Korea,3,operating,1046.0,1985.0,Korea Hydro & Nuclear Power CO,35.3199,129.2948,https://gem.wiki/Kori_nuclear_power_plant
Kori nuclear power plant,nuclear,South Korea,4,operating,1046.0,1986.0,Korea Hydro & Nuclear Power CO,35.3199,129.2948,https://gem.wiki/Kori_nuclear_power_plant
Saeul nuclear power plant,nuclear,South Korea,1,operating,1488.0,2016.0,Korea Hydro & Nuclear Power CO,35.3271,129.3017,https://gem.wiki/Saeul_nuclear_power_plant
Saeul nuclear power plant,nuclear,South Korea,2,operating,1491.0,2019.0,Korea Hydro & Nuclear Power CO,35.3271,129.3017,https://gem.wiki/Saeul_nuclear_power_plant
Saeul nuclear power plant,nuclear,South Korea,3,construction,1400.0,2023.0,Korea Hydro & Nuclear Power CO,35.3271,129.3017,https://gem.wiki/Saeul_nuclear_power_plant
Saeul nuclear power plant,nuclear,South Korea,4,construction,1400.0,2024.0,Korea Hydro & Nuclear Power CO,35.3271,129.3017,https://gem.wiki/Saeul_nuclear_power_plant
Shin-Hanul nuclear power plant,nuclear,South Korea,1,operating,1455.0,2022.0,Korea Hydro & Nuclear Power CO,37.0869,129.3881,https://gem.wiki/Shin-Hanul_nuclear_power_plant
Shin-Hanul nuclear power plant,nuclear,South Korea,2,construction,1400.0,2023.0,Korea Hydro & Nuclear Power CO,37.0869,129.3881,https://gem.wiki/Shin-Hanul_nuclear_power_plant
Shin-Hanul nuclear power plant,nuclear,South Korea,3,pre-construction,1400.0,2024.0,Korea Hydro & Nuclear Power CO,37.0869,129.3881,https://gem.wiki/Shin-Hanul_nuclear_power_plant
Shin-Hanul nuclear power plant,nuclear,South Korea,4,pre-construction,1400.0,2024.0,Korea Hydro & Nuclear Power CO,37.0869,129.3881,https://gem.wiki/Shin-Hanul_nuclear_power_plant
Shin-Kori nuclear power plant,nuclear,South Korea,1,operating,1048.0,2011.0,Korea Hydro & Nuclear Power CO,35.3271,129.3017,https://gem.wiki/Shin-Kori_nuclear_power_plant
Shin-Kori nuclear power plant,nuclear,South Korea,2,operating,1047.0,2012.0,Korea Hydro & Nuclear Power CO,35.3271,129.3017,https://gem.wiki/Shin-Kori_nuclear_power_plant
Shin-Wolsong nuclear power plant,nuclear,South Korea,1,operating,1048.0,2012.0,Korea Hydro & Nuclear Power CO,35.7221,129.4786,https://gem.wiki/Shin-Wolsong_nuclear_power_plant
Shin-Wolsong nuclear power plant,nuclear,South Korea,2,operating,1048.0,2015.0,Korea Hydro & Nuclear Power CO,35.7221,129.4786,https://gem.wiki/Shin-Wolsong_nuclear_power_plant
Shin-Wolsong nuclear power plant,nuclear,South Korea,3,cancelled,1350.0,,Korea Hydro & Nuclear Power CO,35.7221,129.4786,https://gem.wiki/Shin-Wolsong_nuclear_power_plant
Shin-Wolsong nuclear power plant,nuclear,South Korea,4,cancelled,1350.0,,Korea Hydro & Nuclear Power CO,35.7221,129.4786,https://gem.wiki/Shin-Wolsong_nuclear_power_plant
Wolsong nuclear power plant,nuclear,South Korea,1,retired,683.0,1983.0,Korea Hydro & Nuclear Power CO,35.7111,129.4743,https://gem.wiki/Wolsong_nuclear_power_plant
Wolsong nuclear power plant,nuclear,South Korea,2,operating,599.0,1997.0,Korea Hydro & Nuclear Power CO,35.7111,129.4743,https://gem.wiki/Wolsong_nuclear_power_plant
Wolsong nuclear power plant,nuclear,South Korea,3,operating,624.0,1998.0,Korea Hydro & Nuclear Power CO,35.7111,129.4743,https://gem.wiki/Wolsong_nuclear_power_plant
Wolsong nuclear power plant,nuclear,South Korea,4,operating,589.0,1999.0,Korea Hydro & Nuclear Power CO,35.7111,129.4743,https://gem.wiki/Wolsong_nuclear_power_plant
Yeongdeok nuclear power plant,nuclear,South Korea,1,cancelled,1500.0,,Korea Hydro & Nuclear Power (KHNP) CO LTD,36.45411,128.9053,https://gem.wiki/Yeongdeok_nuclear_power_plant
Yeongdeok nuclear power plant,nuclear,South Korea,2,cancelled,1500.0,,Korea Hydro & Nuclear Power (KHNP) CO LTD,36.45411,128.9053,https://gem.wiki/Yeongdeok_nuclear_power_plant
Almaraz nuclear power plant,nuclear,Spain,1,operating,1049.0,1983.0,Iberdrola; Endesa; Gas Natural,39.807,-5.6986,https://gem.wiki/Almaraz_nuclear_power_plant
Almaraz nuclear power plant,nuclear,Spain,2,operating,1044.0,1984.0,Iberdrola; Endesa; Gas Natural,39.807,-5.6986,https://gem.wiki/Almaraz_nuclear_power_plant
Ascó nuclear power plant,nuclear,Spain,1,operating,1033.0,1984.0,Endesa SA,41.1993,0.5694,https://gem.wiki/Ascó_nuclear_power_plant
Ascó nuclear power plant,nuclear,Spain,2,operating,1027.0,1986.0,Endesa; Iberdrola,41.1993,0.5694,https://gem.wiki/Ascó_nuclear_power_plant
Cofrentes nuclear power plant,nuclear,Spain,,operating,1102.0,1985.0,Iberdrola SA,39.2134,-1.0509,https://gem.wiki/Cofrentes_nuclear_power_plant
Jose Cabrera nuclear power plant,nuclear,Spain,1,retired,150.0,1969.0,Union Fenosa Generation SA,40.3478,-2.8889,https://gem.wiki/Jose_Cabrera_nuclear_power_plant
Lemóniz nuclear power plant,nuclear,Spain,1,cancelled,930.0,,Iberdrola SA,43.4333,-2.8726,https://gem.wiki/Lemóniz_nuclear_power_plant
Lemóniz nuclear power plant,nuclear,Spain,2,cancelled,930.0,,Iberdrola SA,43.4333,-2.8726,https://gem.wiki/Lemóniz_nuclear_power_plant
Regodola nuclear power plant,nuclear,Spain,1,cancelled,1000.0,,Fenosa [60%]; Hidroeléctrica del Cantábrico [20%]; Electra de Viesgo [20%],43.6893,-7.50301,https://gem.wiki/Regodola_nuclear_power_plant
Santa Maria De Garona nuclear power plant,nuclear,Spain,,retired,466.0,1971.0,Nuclenor SA,42.77501,-3.20701,https://gem.wiki/Santa_Maria_De_Garona_nuclear_power_plant
Sayago nuclear power plant,nuclear,Spain,1,cancelled,1075.0,,Iberduero SA,41.48401,-6.0802,https://gem.wiki/Sayago_nuclear_power_plant
Trillo nuclear power plant,nuclear,Spain,1,operating,1066.0,1988.0,Iberdrola; Gas Natural; Hidroeléctrica del Cantábrico; Nuclenor,40.7016,-2.6227,https://gem.wiki/Trillo_nuclear_power_plant
Trillo nuclear power plant,nuclear,Spain,2,cancelled,1000.0,,,40.7016,-2.6227,https://gem.wiki/Trillo_nuclear_power_plant
Valdecaballeros nuclear power plant,nuclear,Spain,1,cancelled,975.0,,,39.29601,-5.1866,https://gem.wiki/Valdecaballeros_nuclear_power_plant
Valdecaballeros nuclear power plant,nuclear,Spain,2,cancelled,975.0,,,39.29601,-5.1866,https://gem.wiki/Valdecaballeros_nuclear_power_plant
Vandellos nuclear power plant,nuclear,Spain,1,retired,500.0,1972.0,Hispano-Francesa De Energia Nuclear SA,40.9511,0.8662,https://gem.wiki/Vandellos_nuclear_power_plant
Vandellos nuclear power plant,nuclear,Spain,2,operating,1087.0,1988.0,Endesa; Iberdrola,40.9511,0.8662,https://gem.wiki/Vandellos_nuclear_power_plant
Agesta nuclear power plant,nuclear,Sweden,,retired,12.0,1964.0,Vattenfall AB,59.2062,18.0814,https://gem.wiki/Agesta_nuclear_power_plant
Barseback nuclear power plant,nuclear,Sweden,1,retired,615.0,1975.0,Sydkraft Nuclear Power AB,55.7435,12.9201,https://gem.wiki/Barseback_nuclear_power_plant
Barseback nuclear power plant,nuclear,Sweden,2,retired,615.0,1977.0,Sydkraft Nuclear Power AB,55.7435,12.9201,https://gem.wiki/Barseback_nuclear_power_plant
Forsmark nuclear power plant,nuclear,Sweden,1,operating,1078.0,1980.0,Forsmark Kraftgrupp AB,60.4028,18.1744,https://gem.wiki/Forsmark_nuclear_power_plant
Forsmark nuclear power plant,nuclear,Sweden,2,operating,1160.0,1981.0,Forsmark Kraftgrupp AB,60.4028,18.1744,https://gem.wiki/Forsmark_nuclear_power_plant
Forsmark nuclear power plant,nuclear,Sweden,3,operating,1208.0,1985.0,Forsmark Kraftgrupp AB,60.4028,18.1744,https://gem.wiki/Forsmark_nuclear_power_plant
Gulf Coast SMR nuclear power plant,nuclear,United States,1,announced,80.0,,,28.5033,-96.7745,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant
Gulf Coast SMR nuclear power plant,nuclear,United States,2,announced,80.0,,,28.5033,-96.7745,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant
Gulf Coast SMR nuclear power plant,nuclear,United States,3,announced,80.0,,,28.5033,-96.7745,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant
Gulf Coast SMR nuclear power plant,nuclear,United States,4,announced,80.0,,,28.5033,-96.7745,https://gem.wiki/Gulf_Coast_SMR_nuclear_power_plant
Oskarshamn nuclear power plant,nuclear,Sweden,1,retired,492.0,1972.0,Oskarshamns Kraftgrupp AB,57.4166,16.67301,https://gem.wiki/Oskarshamn_nuclear_power_plant
