project,type,country,unit,plant_local,status,capacity,subnational,region,start_year,owner,parent,lat,lng,url
Johnsonville Fossil Plant,coal,United States,Unit 1,,retired,125,Tennessee,Americas,1951,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 10,,retired,172.8,Tennessee,Americas,1959,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 2,,retired,125,Tennessee,Americas,1951,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 3,,retired,125,Tennessee,Americas,1952,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 4,,retired,125,Tennessee,Americas,1952,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 5,,retired,147,Tennessee,Americas,1952,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 6,,retired,147,Tennessee,Americas,1953,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 7,,retired,172.8,Tennessee,Americas,1958,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 8,,retired,172.8,Tennessee,Americas,1959,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Johnsonville Fossil Plant,coal,United States,Unit 9,,retired,172.8,Tennessee,Americas,1959,Tennessee Valley Authority,Tennessee Valley Authority,36.02978,-87.98571,https://www.gem.wiki/Johnsonville_Fossil_Plant
Joliet 29 Generating Station,coal,United States,Unit 7,,retired,660,Illinois,Americas,1965,Midwest Generations EME LLC,NRG Energy Inc,41.49492,-88.12434,https://www.gem.wiki/Joliet_29_Generating_Station
Joliet 29 Generating Station,coal,United States,Unit 8,,retired,660,Illinois,Americas,1966,Midwest Generations EME LLC,NRG Energy Inc,41.49492,-88.12434,https://www.gem.wiki/Joliet_29_Generating_Station
Joliet 9 Generating Station,coal,United States,Unit 6,,retired,360.4,Illinois,Americas,1959,Midwest Generations EME LLC,NRG Energy Inc,41.49492,-88.12434,https://www.gem.wiki/Joliet_9_Generating_Station
Joppa Steam Plant,coal,United States,Unit 1,,retired,183.3,Illinois,Americas,1953,Illinois Power Generating Co [80.0%]; Kentucky Utilities Co [20.0%],Vistra Corp [80.0%]; PPL Corp [20.0%],37.20941,-88.85816,https://www.gem.wiki/Joppa_Steam_Plant
Joppa Steam Plant,coal,United States,Unit 2,,retired,183.3,Illinois,Americas,1953,Illinois Power Generating Co [80.0%]; Kentucky Utilities Co [20.0%],Vistra Corp [80.0%]; PPL Corp [20.0%],37.20941,-88.85816,https://www.gem.wiki/Joppa_Steam_Plant
Joppa Steam Plant,coal,United States,Unit 3,,retired,183.3,Illinois,Americas,1954,Illinois Power Generating Co [80.0%]; Kentucky Utilities Co [20.0%],Vistra Corp [80.0%]; PPL Corp [20.0%],37.20941,-88.85816,https://www.gem.wiki/Joppa_Steam_Plant
Joppa Steam Plant,coal,United States,Unit 4,,retired,183.3,Illinois,Americas,1954,Illinois Power Generating Co [80.0%]; Kentucky Utilities Co [20.0%],Vistra Corp [80.0%]; PPL Corp [20.0%],37.20941,-88.85816,https://www.gem.wiki/Joppa_Steam_Plant
Joppa Steam Plant,coal,United States,Unit 5,,retired,183.3,Illinois,Americas,1955,Illinois Power Generating Co [80.0%]; Kentucky Utilities Co [20.0%],Vistra Corp [80.0%]; PPL Corp [20.0%],37.20941,-88.85816,https://www.gem.wiki/Joppa_Steam_Plant
Joppa Steam Plant,coal,United States,Unit 6,,retired,183.3,Illinois,Americas,1955,Illinois Power Generating Co [80.0%]; Kentucky Utilities Co [20.0%],Vistra Corp [80.0%]; PPL Corp [20.0%],37.20941,-88.85816,https://www.gem.wiki/Joppa_Steam_Plant
Kammer Plant,coal,United States,Unit 1,,retired,237.5,West Virginia,Americas,1958,Ohio Power Co,American Electric Power Co Inc,39.83819,-80.8181,https://www.gem.wiki/Kammer_Plant
Kammer Plant,coal,United States,Unit 2,,retired,237.5,West Virginia,Americas,1958,Ohio Power Co,American Electric Power Co Inc,39.83819,-80.8181,https://www.gem.wiki/Kammer_Plant
Kammer Plant,coal,United States,Unit 3,,retired,237.5,West Virginia,Americas,1959,Ohio Power Co,American Electric Power Co Inc,39.83819,-80.8181,https://www.gem.wiki/Kammer_Plant
Kanawha River Plant,coal,United States,Unit 1,,retired,219.6,West Virginia,Americas,1953,Appalachian Power Co,American Electric Power Co Inc,38.20674,-81.4229,https://www.gem.wiki/Kanawha_River_Plant
Kanawha River Plant,coal,United States,Unit 2,,retired,219.6,West Virginia,Americas,1953,Appalachian Power Co,American Electric Power Co Inc,38.20674,-81.4229,https://www.gem.wiki/Kanawha_River_Plant
Kapstone Power Plant,coal,United States,Unit 1,,retired,99.3,South Carolina,Americas,1999,WestRock North Charleston,Westrock Co,32.89706,-79.96794,https://www.gem.wiki/Kapstone_Power_Plant
Karn Generating Plant,coal,United States,Unit 1,,retired,258,Michigan,Americas,1959,Consumers Energy Co,CMS Energy Corp,43.64145,-83.84271,https://www.gem.wiki/Karn_Generating_Plant
Karn Generating Plant,coal,United States,Unit 2,,retired,258,Michigan,Americas,1961,Consumers Energy Co,CMS Energy Corp,43.64145,-83.84271,https://www.gem.wiki/Karn_Generating_Plant
Karn/Weadock Generating Complex Expansion,coal,United States,,,cancelled,930,Michigan,Americas,2011,Consumers Energy Co,CMS Energy Corp,43.58125,-83.88353,https://www.gem.wiki/Karn/Weadock_Generating_Complex_Expansion
Kemper Project,coal,United States,,,cancelled,582,Mississippi,Americas,,Mississippi Power Co,Southern Co,32.65124,-88.75903,https://www.gem.wiki/Kemper_Project
Keystone Generating Station,coal,United States,Unit 1,,operating,936,Pennsylvania,Americas,1967,Chief Keystone Power LLC [44.5%]; Chief Keystone Power II LLC [22.8%]; Keystone Power Pass-Through Holders LLC [16.7%]; Montour LLC [12.3%]; other [3.7%],NRG Energy Inc [96.3%],40.66058,-79.3409,https://www.gem.wiki/Keystone_Generating_Station
Keystone Generating Station,coal,United States,Unit 2,,operating,936,Pennsylvania,Americas,1968,Chief Keystone Power LLC [44.5%]; Chief Keystone Power II LLC [22.8%]; Keystone Power Pass-Through Holders LLC [16.7%]; Montour LLC [12.3%]; other [3.7%],NRG Energy Inc [96.3%],40.66058,-79.3409,https://www.gem.wiki/Keystone_Generating_Station
Killen Generating Station,coal,United States,Unit 2,,retired,660.6,Ohio,Americas,1982,AES Ohio LLC,AES Corp,38.69046,-83.48074,https://www.gem.wiki/Killen_Generating_Station
Kimberly-Clark Chester Power Plant,coal,United States,Unit 5,,retired,67,Pennsylvania,Americas,1964,Kimberly-Clark Corp,Kimberly-Clark Corp,39.84318,-75.35866,https://www.gem.wiki/Kimberly-Clark_Chester_Power_Plant
Kincaid Generating Station,coal,United States,Unit 1,,operating,659.5,Illinois,Americas,1967,Dynegy Kincaid Generation,Vistra Corp,39.59088,-89.49679,https://www.gem.wiki/Kincaid_Generating_Station
Kincaid Generating Station,coal,United States,Unit 2,,operating,659.5,Illinois,Americas,1968,Dynegy Kincaid Generation,Vistra Corp,39.59088,-89.49679,https://www.gem.wiki/Kincaid_Generating_Station
Kingston Fossil Plant,coal,United States,Unit 1,,operating,175,Tennessee,Americas,1954,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 2,,operating,175,Tennessee,Americas,1954,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 3,,operating,175,Tennessee,Americas,1954,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 4,,operating,175,Tennessee,Americas,1954,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 5,,operating,200,Tennessee,Americas,1955,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 6,,operating,200,Tennessee,Americas,1955,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 7,,operating,200,Tennessee,Americas,1955,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 8,,operating,200,Tennessee,Americas,1955,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kingston Fossil Plant,coal,United States,Unit 9,,operating,200,Tennessee,Americas,1955,Tennessee Valley Authority,Tennessee Valley Authority,35.89886,-84.51985,https://www.gem.wiki/Kingston_Fossil_Plant
Kline Cogeneration Facility,coal,United States,,,retired,59,Pennsylvania,Americas,1989,Vistra Corp,Vistra Corp,40.87367,-75.99486,https://www.gem.wiki/Kline_Cogeneration_Facility
Kraft Plant,coal,United States,Unit 1,,retired,50,Georgia,Americas,1958,Georgia Power Co,Southern Co,32.14943,-81.14489,https://www.gem.wiki/Kraft_Plant
Kraft Plant,coal,United States,Unit 2,,retired,54.4,Georgia,Americas,1961,Georgia Power Co,Southern Co,32.14943,-81.14489,https://www.gem.wiki/Kraft_Plant
Kraft Plant,coal,United States,Unit 3,,retired,103.5,Georgia,Americas,1965,Georgia Power Co,Southern Co,32.14943,-81.14489,https://www.gem.wiki/Kraft_Plant
Kyger Creek Station,coal,United States,Unit 1,,operating,217.22,Ohio,Americas,1955,Ohio Valley Electric Corp,American Electric Power Co Inc,38.91624,-82.12769,https://www.gem.wiki/Kyger_Creek_Station
Kyger Creek Station,coal,United States,Unit 2,,operating,217.22,Ohio,Americas,1955,Ohio Valley Electric Corp,American Electric Power Co Inc,38.91624,-82.12769,https://www.gem.wiki/Kyger_Creek_Station
Kyger Creek Station,coal,United States,Unit 3,,operating,217.22,Ohio,Americas,1955,Ohio Valley Electric Corp,American Electric Power Co Inc,38.91624,-82.12769,https://www.gem.wiki/Kyger_Creek_Station
Kyger Creek Station,coal,United States,Unit 4,,operating,217.22,Ohio,Americas,1955,Ohio Valley Electric Corp,American Electric Power Co Inc,38.91624,-82.12769,https://www.gem.wiki/Kyger_Creek_Station
Kyger Creek Station,coal,United States,Unit 5,,operating,217.22,Ohio,Americas,1955,Ohio Valley Electric Corp,American Electric Power Co Inc,38.91624,-82.12769,https://www.gem.wiki/Kyger_Creek_Station
La Cygne Generating Station,coal,United States,Unit 1,,operating,893,Kansas,Americas,1973,Evergy Metro Inc [50.0%]; Evergy Kansas South Inc [50.0%],Evergy Inc,38.34805,-94.64568,https://www.gem.wiki/La_Cygne_Generating_Station
La Cygne Generating Station,coal,United States,Unit 2,,operating,685,Kansas,Americas,1977,Evergy Metro Inc [50.0%]; Evergy Kansas South Inc [50.0%],Evergy Inc,38.34805,-94.64568,https://www.gem.wiki/La_Cygne_Generating_Station
Labadie power station,coal,United States,Unit 1,,operating,573.7,Missouri,Americas,1970,Union Electric Co,Ameren Corp,38.56194,-90.83782,https://www.gem.wiki/Labadie_power_station
Labadie power station,coal,United States,Unit 2,,operating,573.7,Missouri,Americas,1971,Union Electric Co,Ameren Corp,38.56194,-90.83782,https://www.gem.wiki/Labadie_power_station
Labadie power station,coal,United States,Unit 3,,operating,621,Missouri,Americas,1972,Union Electric Co,Ameren Corp,38.56194,-90.83782,https://www.gem.wiki/Labadie_power_station
Labadie power station,coal,United States,Unit 4,,operating,621,Missouri,Americas,1973,Union Electric Co,Ameren Corp,38.56194,-90.83782,https://www.gem.wiki/Labadie_power_station
Lake Road (MO) power station,coal,United States,Unit 4,,retired,90,Missouri,Americas,1966,Evergy Missouri West Inc,Evergy Inc,39.72487,-94.87819,https://www.gem.wiki/Lake_Road_(MO)_power_station
Lake Shore Plant,coal,United States,Unit 18,,retired,256,Ohio,Americas,1962,FirstEnergy Generation Corp,FirstEnergy Corp,41.53539,-81.64128,https://www.gem.wiki/Lake_Shore_Plant
Lakeside power station,coal,United States,Unit 6,,retired,37.5,Illinois,Americas,1961,City of Springfield - (IL),City of Springfield - (IL),39.75447,-89.60313,https://www.gem.wiki/Lakeside_power_station
Lakeside power station,coal,United States,Unit 7,,retired,37.5,Illinois,Americas,1965,City of Springfield - (IL),City of Springfield - (IL),39.75447,-89.60313,https://www.gem.wiki/Lakeside_power_station
Lansing Board of Water and Light,coal,United States,,,cancelled,350,Michigan,Americas,,Lansing Board of Water and Light,Lansing Board of Water and Light,42.72652,-84.6614,https://www.gem.wiki/Lansing_Board_of_Water_and_Light
Lansing power station,coal,United States,Unit 3,,retired,37.5,Iowa,Americas,1957,Interstate Power and Light Co,Alliant Energy Corp,43.33694,-91.16607,https://www.gem.wiki/Lansing_power_station
Lansing power station,coal,United States,Unit 4,,retired,274.5,Iowa,Americas,1977,Interstate Power and Light Co,Alliant Energy Corp,43.33694,-91.16607,https://www.gem.wiki/Lansing_power_station
Lansing Smith Generating Plant,coal,United States,Unit 1,,retired,149.6,Florida,Americas,1965,Florida Power & Light Co,NextEra Energy Inc,30.26853,-85.70002,https://www.gem.wiki/Lansing_Smith_Generating_Plant
Lansing Smith Generating Plant,coal,United States,Unit 2,,retired,190.4,Florida,Americas,1967,Florida Power & Light Co,NextEra Energy Inc,30.26853,-85.70002,https://www.gem.wiki/Lansing_Smith_Generating_Plant
Laramie River Station,coal,United States,Unit 1,,operating,570,Wyoming,Americas,1981,Missouri Basin Municipal Power Agency [50.0%]; Lincoln Electric System [33.6%]; Basin Electric Power Cooperative [16.4%],Missouri Basin Municipal Power Agency [50.0%]; Lincoln Electric System [33.6%]; Basin Electric Power Cooperative [16.4%],42.10906,-104.88077,https://www.gem.wiki/Laramie_River_Station
Laramie River Station,coal,United States,Unit 2,,operating,570,Wyoming,Americas,1981,Basin Electric Power Cooperative [55.0%]; Tri-State Generation and Transmission Association Inc [40.4%]; other [4.6%],Basin Electric Power Cooperative [55.0%]; Tri-State Generation and Transmission Association Inc [40.4%],42.10906,-104.88077,https://www.gem.wiki/Laramie_River_Station
Laramie River Station,coal,United States,Unit 3,,operating,570,Wyoming,Americas,1982,Basin Electric Power Cooperative [55.0%]; Tri-State Generation and Transmission Association Inc [40.4%]; other [4.6%],Basin Electric Power Cooperative [55.0%]; Tri-State Generation and Transmission Association Inc [40.4%],42.10906,-104.88077,https://www.gem.wiki/Laramie_River_Station
Las Brisas Energy Center,coal,United States,,,cancelled,1320,Texas,Americas,,Las Brisas Energy Center,Chase Power,27.70426,-97.38017,https://www.gem.wiki/Las_Brisas_Energy_Center
Lawrence Energy Center (Kansas),coal,United States,Unit 3,,retired,49,Kansas,Americas,1955,Evergy Kansas Central Inc,Evergy Inc,39.00845,-95.26974,https://www.gem.wiki/Lawrence_Energy_Center_(Kansas)
Lawrence Energy Center (Kansas),coal,United States,Unit 4,,operating,114,Kansas,Americas,1960,Evergy Kansas Central Inc,Evergy Inc,39.00845,-95.26974,https://www.gem.wiki/Lawrence_Energy_Center_(Kansas)
Lawrence Energy Center (Kansas),coal,United States,Unit 5,,operating,403,Kansas,Americas,1971,Evergy Kansas Central Inc,Evergy Inc,39.00845,-95.26974,https://www.gem.wiki/Lawrence_Energy_Center_(Kansas)
Lee Steam Plant,coal,United States,Unit 1,,retired,90,North Carolina,Americas,1951,Duke Energy Progress LLC,Duke Energy Corp,35.37977,-78.08725,https://www.gem.wiki/Lee_Steam_Plant
Lee Steam Plant,coal,United States,Unit 2,,retired,90,North Carolina,Americas,1952,Duke Energy Progress LLC,Duke Energy Corp,35.37977,-78.08725,https://www.gem.wiki/Lee_Steam_Plant
Lee Steam Plant,coal,United States,Unit 3,,retired,252.5,North Carolina,Americas,1962,Duke Energy Progress LLC,Duke Energy Corp,35.37977,-78.08725,https://www.gem.wiki/Lee_Steam_Plant
Leland Olds Station,coal,United States,Unit 1,,operating,216,North Dakota,Americas,1966,Basin Electric Power Cooperative,Basin Electric Power Cooperative,47.28105,-101.32047,https://www.gem.wiki/Leland_Olds_Station
Leland Olds Station,coal,United States,Unit 2,,operating,440,North Dakota,Americas,1975,Basin Electric Power Cooperative,Basin Electric Power Cooperative,47.28105,-101.32047,https://www.gem.wiki/Leland_Olds_Station
Lewis & Clark Station,coal,United States,Unit 1,,retired,50,Montana,Americas,1958,Montana-Dakota Utilities Co,MDU Resources Group Inc,47.67861,-104.158,https://www.gem.wiki/Lewis_&_Clark_Station
Limestone Generating Station,coal,United States,Unit 3,,cancelled,745,Texas,Americas,,NRG Energy Inc,NRG Energy Inc,31.41889,-96.25639,https://www.gem.wiki/Limestone_Generating_Station
Limestone Generating Station,coal,United States,Unit 1,,operating,893,Texas,Americas,1985,NRG Texas Power LLC,NRG Energy Inc,31.42303,-96.25311,https://www.gem.wiki/Limestone_Generating_Station
